# step t_ps cv bias_e
1800 0.9000 -0.407754 0.052424
1810 0.9050 -0.413332 0.276955
1820 0.9100 -0.417878 0.266832
1830 0.9150 -0.421291 0.258575
1840 0.9200 -0.423472 0.253019
1850 0.9250 -0.424557 0.250178
1860 0.9300 -0.424535 0.250234
1870 0.9350 -0.423557 0.252798
1880 0.9400 -0.421826 0.257232
1890 0.9450 -0.419452 0.263092
1900 0.9500 -0.416585 0.269814
1910 0.9550 -0.413397 0.498007
1920 0.9600 -0.409981 0.503469
1930 0.9650 -0.406569 0.507323
1940 0.9700 -0.403275 0.509562
1950 0.9750 -0.400167 0.510384
1960 0.9800 -0.397190 0.510051
1970 0.9850 -0.394301 0.508736
1980 0.9900 -0.391353 0.506454
1990 0.9950 -0.388248 0.503103
2000 1.0000 -0.385013 0.498676
2010 1.0050 -0.381524 0.700353
2020 1.0100 -0.377894 0.691912
2030 1.0150 -0.374253 0.681617
2040 1.0200 -0.370712 0.670031
2050 1.0250 -0.367344 0.657745
2060 1.0300 -0.364218 0.645381
2070 1.0350 -0.361248 0.632894
2080 1.0400 -0.358398 0.620341
2090 1.0450 -0.355635 0.607721
2100 1.0500 -0.353037 0.595534
2110 1.0550 -0.350443 0.785188
2120 1.0600 -0.347864 0.771848
2130 1.0650 -0.345408 0.758528
2140 1.0700 -0.343067 0.745332
2150 1.0750 -0.340779 0.732011
2160 1.0800 -0.338606 0.719005
2170 1.0850 -0.336326 0.705040
2180 1.0900 -0.333788 0.689162
2190 1.0950 -0.330974 0.671229
2200 1.1000 -0.327933 0.651548
2210 1.1050 -0.324460 0.827558
2220 1.1100 -0.320427 0.799296
2230 1.1150 -0.315868 0.765994
2240 1.1200 -0.310739 0.727306
2250 1.1250 -0.305051 0.683654
2260 1.1300 -0.298858 0.636230
2270 1.1350 -0.292207 0.586662
2280 1.1400 -0.285322 0.538148
2290 1.1450 -0.278210 0.492233
2300 1.1500 -0.270869 0.450265
2310 1.1550 -0.263297 0.621594
2320 1.1600 -0.255507 0.582829
2330 1.1650 -0.247486 0.544639
2340 1.1700 -0.239271 0.506910
2350 1.1750 -0.230750 0.468646
2360 1.1800 -0.221885 0.429074
2370 1.1850 -0.212636 0.387445
2380 1.1900 -0.203061 0.343710
2390 1.1950 -0.193249 0.298514
2400 1.2000 -0.183170 0.252613
2410 1.2050 -0.172925 0.426088
2420 1.2100 -0.162478 0.370957
2430 1.2150 -0.151954 0.314016
2440 1.2200 -0.141425 0.259794
2450 1.2250 -0.130957 0.212567
2460 1.2300 -0.120640 0.175681
2470 1.2350 -0.110601 0.150963
2480 1.2400 -0.100883 0.138281
2490 1.2450 -0.091673 0.136203
2500 1.2500 -0.083102 0.142023
2510 1.2550 -0.075227 0.379612
2520 1.2600 -0.068207 0.385197
2530 1.2650 -0.062074 0.388357
2540 1.2700 -0.057021 0.389447
2550 1.2750 -0.052835 0.389170
2560 1.2800 -0.049514 0.388127
2570 1.2850 -0.046810 0.386713
2580 1.2900 -0.044383 0.385000
2590 1.2950 -0.042041 0.382940
2600 1.3000 -0.039649 0.380418
2610 1.3050 -0.036873 0.591517
2620 1.3100 -0.033479 0.585204
2630 1.3150 -0.029366 0.575110
2640 1.3200 -0.024491 0.559792
2650 1.3250 -0.018708 0.537196
2660 1.3300 -0.012248 0.506873
2670 1.3350 -0.005247 0.468970
2680 1.3400 0.002277 0.423900
2690 1.3450 0.010096 0.374215
2700 1.3500 0.017977 0.323257
2710 1.3550 0.025728 0.489933
2720 1.3600 0.033263 0.437404
2730 1.3650 0.040333 0.387522
2740 1.3700 0.046895 0.341864
2750 1.3750 0.052964 0.300999
2760 1.3800 0.058646 0.264499
2770 1.3850 0.064025 0.231906
2780 1.3900 0.069132 0.202982
2790 1.3950 0.073866 0.178084
2800 1.4000 0.078369 0.156200
2810 1.4050 0.082598 0.365254
2820 1.4100 0.086617 0.346469
2830 1.4150 0.090486 0.328391
2840 1.4200 0.094001 0.311998
2850 1.4250 0.097031 0.297919
2860 1.4300 0.099656 0.285777
2870 1.4350 0.101679 0.276467
2880 1.4400 0.103122 0.269859
2890 1.4450 0.104021 0.265756
2900 1.4500 0.104535 0.263412
2910 1.4550 0.104534 0.485457
2920 1.4600 0.104082 0.487503
2930 1.4650 0.103111 0.491854
2940 1.4700 0.101481 0.498998
2950 1.4750 0.099161 0.508819
2960 1.4800 0.096099 0.521140
2970 1.4850 0.092401 0.535048
2980 1.4900 0.088036 0.550107
2990 1.4950 0.083187 0.565196
3000 1.5000 0.078045 0.579466
3010 1.5050 0.072902 0.794383
3020 1.5100 0.068148 0.802152
3030 1.5150 0.063759 0.807053
3040 1.5200 0.059831 0.809834
3050 1.5250 0.056626 0.811144
3060 1.5300 0.054263 0.811638
3070 1.5350 0.052684 0.811773
3080 1.5400 0.051864 0.811788
3090 1.5450 0.051953 0.811788
3100 1.5500 0.052788 0.811769
3110 1.5550 0.054356 1.002012
3120 1.5600 0.056566 1.001098
3130 1.5650 0.059311 0.998967
