# step cv h sig
16800 -1.102366 0.104639 0.0500
16900 -1.109278 0.095289 0.0500
17000 -1.109132 0.092906 0.0500
17100 -1.104294 0.094685 0.0500
17200 -1.098903 0.097230 0.0500
17300 -1.095769 0.097719 0.0500
17400 -1.093332 0.097566 0.0500
17500 -1.086202 0.102725 0.0500
17600 -1.070900 0.119662 0.0500
17700 -1.048478 0.150625 0.0500
17800 -1.025309 0.180376 0.0500
17900 -1.012214 0.188456 0.0500
18000 -1.020167 0.169390 0.0500
18100 -1.054315 0.120332 0.0500
18200 -1.101492 0.075961 0.0500
18300 -1.155379 0.060360 0.0500
18400 -1.205432 0.056373 0.0500
18500 -1.246282 0.059308 0.0500
18600 -1.278847 0.061993 0.0500
18700 -1.296563 0.061443 0.0500
18800 -1.285987 0.060254 0.0500
18900 -1.250899 0.056692 0.0500
19000 -1.208443 0.053458 0.0500
19100 -1.167489 0.056142 0.0500
19200 -1.133758 0.061003 0.0500
19300 -1.112814 0.066469 0.0500
19400 -1.101050 0.070855 0.0500
19500 -1.083313 0.081508 0.0500
19600 -1.051954 0.112057 0.0500
19700 -1.015926 0.154816 0.0500
19800 -0.995441 0.172973 0.0500
19900 -0.992788 0.167733 0.0500
20000 -1.008561 0.143578 0.0500
20100 -1.034889 0.112638 0.0500
20200 -1.061866 0.086658 0.0500
20300 -1.079466 0.072978 0.0500
20400 -1.090179 0.066062 0.0500
20500 -1.091769 0.064162 0.0500
20600 -1.081031 0.068157 0.0500
20700 -1.054575 0.084689 0.0500
20800 -1.019603 0.115279 0.0500
20900 -0.987985 0.147447 0.0500
21000 -0.963452 0.171513 0.0500
21100 -0.952316 0.176540 0.0500
21200 -0.961927 0.157463 0.0500
21300 -0.987044 0.126418 0.0500
21400 -1.021419 0.096779 0.0500
21500 -1.054864 0.074588 0.0500
21600 -1.077860 0.062434 0.0500
21700 -1.091100 0.056996 0.0500
21800 -1.091250 0.056055 0.0500
21900 -1.082349 0.057890 0.0500
22000 -1.052402 0.070567 0.0500
22100 -0.999154 0.105590 0.0500
22200 -0.943576 0.161665 0.0500
22300 -0.900457 0.203156 0.0500
22400 -0.893528 0.197927 0.0500
22500 -0.922941 0.162392 0.0500
22600 -0.963173 0.122197 0.0500
22700 -0.994717 0.097301 0.0500
22800 -1.022332 0.080255 0.0500
22900 -1.037255 0.071543 0.0500
23000 -1.028779 0.073957 0.0500
23100 -1.007668 0.082769 0.0500
23200 -0.976924 0.099958 0.0500
23300 -0.935725 0.132952 0.0500
23400 -0.899465 0.164855 0.0500
23500 -0.881031 0.175825 0.0500
23600 -0.882122 0.166358 0.0500
23700 -0.900454 0.143119 0.0500
23800 -0.926799 0.119157 0.0500
23900 -0.957466 0.098297 0.0500
24000 -0.983363 0.084076 0.0500
24100 -1.000608 0.075851 0.0500
24200 -1.001995 0.073805 0.0500
24300 -0.990603 0.076190 0.0500
24400 -0.971100 0.082612 0.0500
24500 -0.947437 0.093294 0.0500
24600 -0.922599 0.107636 0.0500
24700 -0.906772 0.117246 0.0500
24800 -0.895546 0.123703 0.0500
24900 -0.886840 0.128126 0.0500
25000 -0.893125 0.117554 0.0500
25100 -0.912053 0.099234 0.0500
25200 -0.940300 0.082610 0.0500
25300 -0.973148 0.071219 0.0500
25400 -0.994856 0.065810 0.0500
25500 -1.008310 0.062720 0.0500
25600 -1.021811 0.059947 0.0500
25700 -1.028048 0.058183 0.0500
25800 -1.025628 0.057541 0.0500
25900 -1.015647 0.057853 0.0500
26000 -0.999470 0.059271 0.0500
26100 -0.987382 0.060596 0.0500
26200 -0.972058 0.063420 0.0500
26300 -0.954877 0.068028 0.0500
26400 -0.935126 0.075457 0.0500
26500 -0.915186 0.085769 0.0500
26600 -0.901768 0.094125 0.0500
26700 -0.888160 0.104661 0.0500
26800 -0.869383 0.124020 0.0500
26900 -0.846530 0.152459 0.0500
27000 -0.823589 0.179253 0.0500
27100 -0.809144 0.188433 0.0500
27200 -0.811672 0.175954 0.0500
27300 -0.830293 0.147070 0.0500
27400 -0.853520 0.117262 0.0500
27500 -0.871739 0.097856 0.0500
27600 -0.873890 0.093623 0.0500
27700 -0.868073 0.095526 0.0500
27800 -0.851018 0.107599 0.0500
27900 -0.824674 0.132386 0.0500
28000 -0.788587 0.171493 0.0500
28100 -0.757831 0.197335 0.0500
28200 -0.743453 0.199417 0.0500
28300 -0.748152 0.184891 0.0500
28400 -0.769620 0.159385 0.0500
28500 -0.801495 0.130113 0.0500
28600 -0.837581 0.101776 0.0500
28700 -0.868305 0.082169 0.0500
28800 -0.890111 0.072032 0.0500
28900 -0.901403 0.067556 0.0500
29000 -0.899457 0.066757 0.0500
29100 -0.892072 0.067469 0.0500
29200 -0.890734 0.066594 0.0500
29300 -0.893439 0.064616 0.0500
29400 -0.898541 0.062222 0.0500
29500 -0.888970 0.063615 0.0500
29600 -0.872404 0.068633 0.0500
29700 -0.856175 0.075825 0.0500
29800 -0.831017 0.091695 0.0500
29900 -0.802490 0.112856 0.0500
30000 -0.783547 0.125785 0.0500
30100 -0.775227 0.128794 0.0500
30200 -0.772194 0.126914 0.0500
30300 -0.764072 0.129754 0.0500
30400 -0.758955 0.129844 0.0500
30500 -0.760560 0.123765 0.0500
30600 -0.770578 0.111518 0.0500
30700 -0.778728 0.102616 0.0500
30800 -0.789487 0.093742 0.0500
30900 -0.804372 0.084754 0.0500
31000 -0.819136 0.077390 0.0500
31100 -0.828897 0.072512 0.0500
31200 -0.835496 0.069003 0.0500
31300 -0.850115 0.063529 0.0500
31400 -0.852952 0.061679 0.0500
31500 -0.850299 0.061298 0.0500
31600 -0.846630 0.061213 0.0500
31700 -0.851677 0.058899 0.0500
31800 -0.857552 0.056614 0.0500
31900 -0.860283 0.055176 0.0500
32000 -0.857449 0.054895 0.0500
32100 -0.858532 0.053842 0.0500
32200 -0.860076 0.052745 0.0500
32300 -0.862731 0.051510 0.0500
32400 -0.871801 0.049550 0.0500
32500 -0.878477 0.048315 0.0500
32600 -0.885146 0.047403 0.0500
32700 -0.895944 0.046920 0.0500
32800 -0.910652 0.047426 0.0500
32900 -0.926320 0.048670 0.0500
33000 -0.939193 0.049610 0.0500
33100 -0.937319 0.048707 0.0500
33200 -0.925620 0.046665 0.0500
33300 -0.914781 0.044917 0.0500
33400 -0.910174 0.043972 0.0500
33500 -0.918892 0.044219 0.0500
33600 -0.932237 0.045232 0.0500
33700 -0.947899 0.046640 0.0500
33800 -0.958920 0.047306 0.0500
33900 -0.963620 0.047172 0.0500
34000 -0.957941 0.045973 0.0500
34100 -0.944616 0.043961 0.0500
34200 -0.920006 0.041128 0.0500
34300 -0.888334 0.040682 0.0500
34400 -0.851608 0.047613 0.0500
34500 -0.813427 0.063019 0.0500
34600 -0.782082 0.081625 0.0500
34700 -0.759988 0.099621 0.0500
34800 -0.740379 0.120002 0.0500
34900 -0.735568 0.122375 0.0500
35000 -0.744713 0.106968 0.0500
35100 -0.770889 0.079904 0.0500
35200 -0.804145 0.060558 0.0500
35300 -0.838881 0.047894 0.0500
35400 -0.865750 0.041234 0.0500
