# step t_ps cv bias_e
1730 0.8650 -1.401454 0.026492
1740 0.8700 -1.400119 0.027804
1750 0.8750 -1.399239 0.028685
1760 0.8800 -1.398704 0.029228
1770 0.8850 -1.398150 0.029795
1780 0.8900 -1.397743 0.030215
1790 0.8950 -1.397220 0.030760
1800 0.9000 -1.396718 0.031287
1810 0.9050 -1.396129 0.031912
1820 0.9100 -1.395747 0.032319
1830 0.9150 -1.395596 0.032481
1840 0.9200 -1.395590 0.032488
1850 0.9250 -1.395773 0.032292
1860 0.9300 -1.396093 0.031950
1870 0.9350 -1.396532 0.031484
1880 0.9400 -1.397141 0.030843
1890 0.9450 -1.397884 0.030070
1900 0.9500 -1.398682 0.029250
1910 0.9550 -1.399571 0.028351
1920 0.9600 -1.400459 0.027466
1930 0.9650 -1.401332 0.026611
1940 0.9700 -1.402271 0.025705
1950 0.9750 -1.403372 0.024663
1960 0.9800 -1.404460 0.023655
1970 0.9850 -1.405491 0.022718
1980 0.9900 -1.406643 0.021695
1990 0.9950 -1.407924 0.020585
2000 1.0000 -1.409500 0.019259
2010 1.0050 -1.411174 0.013348
2020 1.0100 -1.413071 0.012195
2030 1.0150 -1.414902 0.011141
2040 1.0200 -1.416591 0.010221
2050 1.0250 -1.418062 0.009461
2060 1.0300 -1.419619 0.008698
2070 1.0350 -1.421236 0.007950
2080 1.0400 -1.422735 0.007298
2090 1.0450 -1.424282 0.006667
2100 1.0500 -1.425681 0.006132
2110 1.0550 -1.427024 0.005651
2120 1.0600 -1.428575 0.005135
2130 1.0650 -1.430247 0.004625
2140 1.0700 -1.431872 0.004178
2150 1.0750 -1.433539 0.003767
2160 1.0800 -1.435096 0.003427
2170 1.0850 -1.436838 0.003097
2180 1.0900 -1.438773 0.002793
2190 1.0950 -1.440678 0.002558
2200 1.1000 -1.442388 0.002402
2210 1.1050 -1.443880 0.002307
2220 1.1100 -1.445229 0.002255
2230 1.1150 -1.446563 0.002235
2240 1.1200 -1.448044 0.002250
2250 1.1250 -1.449822 0.002318
2260 1.1300 -1.451752 0.002455
2270 1.1350 -1.453810 0.002674
2280 1.1400 -1.455959 0.002981
2290 1.1450 -1.458138 0.003376
2300 1.1500 -1.460481 0.003893
2310 1.1550 -1.462744 0.004484
2320 1.1600 -1.465052 0.005180
2330 1.1650 -1.467425 0.005992
2340 1.1700 -1.469817 0.006912
2350 1.1750 -1.472130 0.007897
2360 1.1800 -1.474216 0.008865
2370 1.1850 -1.476352 0.009936
2380 1.1900 -1.478438 0.011060
2390 1.1950 -1.480364 0.012164
2400 1.2000 -1.482159 0.013253
2410 1.2050 -1.483917 0.014374
2420 1.2100 -1.485508 0.015435
2430 1.2150 -1.487158 0.016583
2440 1.2200 -1.488845 0.017806
2450 1.2250 -1.490634 0.019158
2460 1.2300 -1.492346 0.020504
2470 1.2350 -1.493971 0.021829
2480 1.2400 -1.495465 0.023088
2490 1.2450 -1.496751 0.024203
2500 1.2500 -1.497814 0.025147
2510 1.2550 -1.498614 0.020671
2520 1.2600 -1.499155 0.021081
2530 1.2650 -1.499522 0.021361
2540 1.2700 -1.499681 0.021483
2550 1.2750 -1.499818 0.021589
2560 1.2800 -1.500019 0.021745
2570 1.2850 -1.500236 0.021914
2580 1.2900 -1.500406 0.022047
2590 1.2950 -1.500428 0.022064
2600 1.3000 -1.500431 0.022066
2610 1.3050 -1.500410 0.022050
2620 1.3100 -1.500225 0.021906
2630 1.3150 -1.499643 0.021454
2640 1.3200 -1.499246 0.021150
2650 1.3250 -1.498776 0.020793
2660 1.3300 -1.498118 0.020300
2670 1.3350 -1.497202 0.019626
2680 1.3400 -1.496192 0.018899
2690 1.3450 -1.495218 0.018216
2700 1.3500 -1.494133 0.017474
2710 1.3550 -1.492981 0.016708
2720 1.3600 -1.491726 0.015900
2730 1.3650 -1.490479 0.015125
2740 1.3700 -1.489108 0.014303
2750 1.3750 -1.487525 0.013396
2760 1.3800 -1.486072 0.012601
2770 1.3850 -1.484493 0.011779
2780 1.3900 -1.482859 0.010974
2790 1.3950 -1.481189 0.010199
2800 1.4000 -1.479392 0.009419
2810 1.4050 -1.477611 0.008702
2820 1.4100 -1.475591 0.007955
2830 1.4150 -1.473453 0.007242
2840 1.4200 -1.471375 0.006625
2850 1.4250 -1.469112 0.006038
2860 1.4300 -1.466642 0.005500
2870 1.4350 -1.464273 0.005083
2880 1.4400 -1.461923 0.004765
2890 1.4450 -1.459337 0.004527
2900 1.4500 -1.456658 0.004403
2910 1.4550 -1.453961 0.004404
2920 1.4600 -1.451340 0.004526
2930 1.4650 -1.448784 0.004760
2940 1.4700 -1.446090 0.005130
2950 1.4750 -1.443304 0.005644
2960 1.4800 -1.440299 0.006351
2970 1.4850 -1.437260 0.007225
2980 1.4900 -1.434394 0.008196
2990 1.4950 -1.431614 0.009275
3000 1.5000 -1.428729 0.010536
3010 1.5050 -1.425937 0.009539
3020 1.5100 -1.423006 0.010911
3030 1.5150 -1.420426 0.012244
3040 1.5200 -1.417999 0.013603
3050 1.5250 -1.415681 0.014996
3060 1.5300 -1.413566 0.016350
3070 1.5350 -1.411600 0.017678
3080 1.5400 -1.409828 0.018933
3090 1.5450 -1.408234 0.020108
3100 1.5500 -1.406482 0.021451
3110 1.5550 -1.404825 0.022770
3120 1.5600 -1.403326 0.024005
3130 1.5650 -1.401908 0.025209
3140 1.5700 -1.400721 0.026244
3150 1.5750 -1.399769 0.027092
3160 1.5800 -1.399027 0.027764
3170 1.5850 -1.398565 0.028187
3180 1.5900 -1.398275 0.028454
3190 1.5950 -1.398191 0.028533
3200 1.6000 -1.398185 0.028538
3210 1.6050 -1.398275 0.028454
3220 1.6100 -1.398409 0.028331
3230 1.6150 -1.398450 0.028293
3240 1.6200 -1.398725 0.028040
3250 1.6250 -1.399235 0.027575
3260 1.6300 -1.400070 0.026822
3270 1.6350 -1.401101 0.025910
3280 1.6400 -1.402256 0.024911
3290 1.6450 -1.403616 0.023763
3300 1.6500 -1.405099 0.022549
3310 1.6550 -1.406704 0.021278
3320 1.6600 -1.408417 0.019971
3330 1.6650 -1.410228 0.018644
3340 1.6700 -1.412034 0.017379
3350 1.6750 -1.413875 0.016147
3360 1.6800 -1.415806 0.014919
3370 1.6850 -1.417972 0.013618
3380 1.6900 -1.420142 0.012397
3390 1.6950 -1.422475 0.011176
3400 1.7000 -1.425020 0.009953
3410 1.7050 -1.427687 0.008791
3420 1.7100 -1.430303 0.007772
3430 1.7150 -1.432631 0.006966
3440 1.7200 -1.434716 0.006323
3450 1.7250 -1.436763 0.005767
3460 1.7300 -1.438891 0.005265
3470 1.7350 -1.441138 0.004822
3480 1.7400 -1.443345 0.004471
3490 1.7450 -1.445697 0.004192
3500 1.7500 -1.448138 0.004003
3510 1.7550 -1.450516 0.002878
3520 1.7600 -1.452636 0.002902
3530 1.7650 -1.454599 0.002995
3540 1.7700 -1.456581 0.003157
3550 1.7750 -1.458250 0.003346
3560 1.7800 -1.459808 0.003568
3570 1.7850 -1.461316 0.003822
3580 1.7900 -1.462799 0.004111
3590 1.7950 -1.464222 0.004425
3600 1.8000 -1.465457 0.004726
3610 1.8050 -1.466347 0.004959
3620 1.8100 -1.467251 0.005210
3630 1.8150 -1.468209 0.005492
3640 1.8200 -1.469092 0.005766
3650 1.8250 -1.469715 0.005968
3660 1.8300 -1.469761 0.005983
3670 1.8350 -1.469628 0.005939
3680 1.8400 -1.469435 0.005876
3690 1.8450 -1.468901 0.005706
3700 1.8500 -1.468130 0.005468
3710 1.8550 -1.467435 0.005263
3720 1.8600 -1.466774 0.005076
3730 1.8650 -1.465821 0.004819
3740 1.8700 -1.464572 0.004507
3750 1.8750 -1.463296 0.004216
3760 1.8800 -1.461970 0.003945
3770 1.8850 -1.460569 0.003691
3780 1.8900 -1.458949 0.003440
3790 1.8950 -1.457256 0.003228
3800 1.9000 -1.455451 0.003056
3810 1.9050 -1.453614 0.002940
3820 1.9100 -1.451750 0.002883
3830 1.9150 -1.449755 0.002889
3840 1.9200 -1.447886 0.002958
3850 1.9250 -1.446068 0.003084
3860 1.9300 -1.444102 0.003285
3870 1.9350 -1.442103 0.003559
3880 1.9400 -1.439992 0.003924
3890 1.9450 -1.438021 0.004335
3900 1.9500 -1.436173 0.004783
3910 1.9550 -1.434390 0.005272
3920 1.9600 -1.432627 0.005810
3930 1.9650 -1.430976 0.006362
3940 1.9700 -1.429303 0.006972
3950 1.9750 -1.427822 0.007552
3960 1.9800 -1.426303 0.008186
3970 1.9850 -1.424729 0.008887
3980 1.9900 -1.423140 0.009638
3990 1.9950 -1.421546 0.010436
4000 2.0000 -1.420270 0.011107
4010 2.0050 -1.419027 0.009961
4020 2.0100 -1.418033 0.010463
4030 2.0150 -1.417098 0.010953
4040 2.0200 -1.416357 0.011350
4050 2.0250 -1.415508 0.011819
4060 2.0300 -1.414856 0.012187
4070 2.0350 -1.414265 0.012527
4080 2.0400 -1.413706 0.012854
4090 2.0450 -1.413010 0.013269
4100 2.0500 -1.412475 0.013594
4110 2.0550 -1.411979 0.013899
4120 2.0600 -1.411696 0.014076
4130 2.0650 -1.411361 0.014286
4140 2.0700 -1.411192 0.014393
4150 2.0750 -1.411069 0.014471
4160 2.0800 -1.410927 0.014562
4170 2.0850 -1.411039 0.014490
4180 2.0900 -1.411344 0.014297
4190 2.0950 -1.411854 0.013977
4200 2.1000 -1.412469 0.013597
4210 2.1050 -1.413274 0.013110
4220 2.1100 -1.414322 0.012494
4230 2.1150 -1.415525 0.011809
4240 2.1200 -1.416996 0.011007
4250 2.1250 -1.418383 0.010285
4260 2.1300 -1.419747 0.009608
4270 2.1350 -1.421221 0.008913
4280 2.1400 -1.422531 0.008327
4290 2.1450 -1.424170 0.007636
4300 2.1500 -1.425955 0.006938
4310 2.1550 -1.427892 0.006243
4320 2.1600 -1.429762 0.005635
4330 2.1650 -1.431790 0.005044
4340 2.1700 -1.433742 0.004543
4350 2.1750 -1.435928 0.004062
4360 2.1800 -1.438124 0.003663
4370 2.1850 -1.440342 0.003346
4380 2.1900 -1.442671 0.003105
4390 2.1950 -1.445168 0.002953
4400 2.2000 -1.447742 0.002910
4410 2.2050 -1.450249 0.002980
4420 2.2100 -1.452705 0.003155
4430 2.2150 -1.455337 0.003460
4440 2.2200 -1.457907 0.003875
4450 2.2250 -1.460283 0.004361
4460 2.2300 -1.462587 0.004927
4470 2.2350 -1.464904 0.005590
4480 2.2400 -1.467323 0.006382
4490 2.2450 -1.469745 0.007278
4500 2.2500 -1.471948 0.008182
4510 2.2550 -1.474094 0.007775
4520 2.2600 -1.476193 0.008702
4530 2.2650 -1.478066 0.009594
4540 2.2700 -1.479963 0.010560
4550 2.2750 -1.481796 0.011554
4560 2.2800 -1.483253 0.012386
4570 2.2850 -1.484556 0.013161
4580 2.2900 -1.485603 0.013806
4590 2.2950 -1.486644 0.014466
4600 2.3000 -1.487492 0.015017
4610 2.3050 -1.488066 0.015398
4620 2.3100 -1.488427 0.015640
4630 2.3150 -1.488722 0.015840
4640 2.3200 -1.488822 0.015908
4650 2.3250 -1.488699 0.015825
4660 2.3300 -1.488463 0.015665
4670 2.3350 -1.488212 0.015496
4680 2.3400 -1.487760 0.015194
4690 2.3450 -1.487033 0.014717
4700 2.3500 -1.485844 0.013957
4710 2.3550 -1.484205 0.012949
4720 2.3600 -1.482379 0.011882
4730 2.3650 -1.480441 0.010814
4740 2.3700 -1.478170 0.009646
4750 2.3750 -1.475693 0.008474
4760 2.3800 -1.472888 0.007278
4770 2.3850 -1.470082 0.006219
4780 2.3900 -1.467210 0.005278
4790 2.3950 -1.464281 0.004467
4800 2.4000 -1.461424 0.003822
4810 2.4050 -1.458550 0.003316
4820 2.4100 -1.455565 0.002945
4830 2.4150 -1.452201 0.002713
4840 2.4200 -1.448835 0.002680
4850 2.4250 -1.445426 0.002849
4860 2.4300 -1.441894 0.003239
4870 2.4350 -1.438494 0.003821
4880 2.4400 -1.435273 0.004559
4890 2.4450 -1.431926 0.005519
4900 2.4500 -1.428586 0.006672
4910 2.4550 -1.425179 0.008050
4920 2.4600 -1.421825 0.009606
4930 2.4650 -1.418590 0.011294
4940 2.4700 -1.415509 0.013071
4950 2.4750 -1.412583 0.014913
4960 2.4800 -1.409737 0.016850
4970 2.4850 -1.407008 0.018839
4980 2.4900 -1.404592 0.020710
4990 2.4950 -1.402465 0.022442
5000 2.5000 -1.400816 0.023839
5010 2.5050 -1.399431 0.022285
5020 2.5100 -1.398156 0.023322
5030 2.5150 -1.396878 0.024391
5040 2.5200 -1.395648 0.025445
5050 2.5250 -1.394382 0.026559
5060 2.5300 -1.393254 0.027575
5070 2.5350 -1.392400 0.028358
5080 2.5400 -1.391782 0.028933
5090 2.5450 -1.391352 0.029338
5100 2.5500 -1.391038 0.029634
5110 2.5550 -1.390507 0.030141
5120 2.5600 -1.389987 0.030641
5130 2.5650 -1.389659 0.030960
