# step cv h sig
24000 -1.311646 0.026940 0.0500
24100 -1.318035 0.027087 0.0500
24200 -1.332190 0.028055 0.0500
24300 -1.339605 0.028616 0.0500
24400 -1.338955 0.028316 0.0500
24500 -1.336354 0.027817 0.0500
24600 -1.348257 0.028935 0.0500
24700 -1.372444 0.031448 0.0500
24800 -1.379831 0.031794 0.0500
24900 -1.371076 0.030771 0.0500
25000 -1.392866 0.031897 0.0500
25100 -1.423859 0.031121 0.0500
25200 -1.420773 0.030958 0.0500
25300 -1.404238 0.031177 0.0500
25400 -1.408220 0.030828 0.0500
25500 -1.442529 0.030074 0.0500
25600 -1.469463 0.034158 0.0500
25700 -1.455594 0.030717 0.0500
25800 -1.433408 0.029227 0.0500
25900 -1.446107 0.029273 0.0500
26000 -1.481876 0.038294 0.0500
26100 -1.499232 0.050440 0.0500
26200 -1.469975 0.032531 0.0500
26300 -1.435231 0.028170 0.0500
26400 -1.445776 0.028101 0.0500
26500 -1.492714 0.043480 0.0500
26600 -1.520886 0.075391 0.0500
26700 -1.489131 0.039741 0.0500
26800 -1.461326 0.028790 0.0500
26900 -1.483828 0.035982 0.0500
27000 -1.532409 0.092147 0.0500
27100 -1.535484 0.095574 0.0500
27200 -1.501563 0.046331 0.0500
27300 -1.497038 0.042069 0.0500
27400 -1.527198 0.076858 0.0500
27500 -1.543421 0.104562 0.0500
27600 -1.514683 0.056290 0.0500
27700 -1.507550 0.047974 0.0500
27800 -1.538031 0.089127 0.0500
27900 -1.562064 0.134189 0.0500
28000 -1.538170 0.084309 0.0500
28100 -1.532093 0.072856 0.0500
28200 -1.563305 0.126868 0.0500
28300 -1.576104 0.146755 0.0500
28400 -1.551995 0.097759 0.0500
28500 -1.544451 0.083093 0.0500
28600 -1.566581 0.117908 0.0500
28700 -1.570300 0.120497 0.0500
28800 -1.549610 0.083774 0.0500
28900 -1.548055 0.079649 0.0500
29000 -1.569248 0.110023 0.0500
29100 -1.581945 0.127422 0.0500
29200 -1.579982 0.119821 0.0500
29300 -1.573095 0.105418 0.0500
29400 -1.583071 0.117232 0.0500
29500 -1.587096 0.119474 0.0500
29600 -1.597633 0.131321 0.0500
29700 -1.607525 0.141384 0.0500
29800 -1.595535 0.118860 0.0500
29900 -1.587498 0.104534 0.0500
30000 -1.602970 0.121709 0.0500
30100 -1.603540 0.118399 0.0500
30200 -1.575108 0.082310 0.0500
30300 -1.555083 0.063027 0.0500
30400 -1.574341 0.078411 0.0500
30500 -1.590492 0.093202 0.0500
30600 -1.577802 0.077986 0.0500
30700 -1.558120 0.060445 0.0500
30800 -1.567461 0.066390 0.0500
30900 -1.583972 0.079542 0.0500
31000 -1.570271 0.065957 0.0500
31100 -1.541614 0.046520 0.0500
31200 -1.540510 0.045340 0.0500
31300 -1.562733 0.057922 0.0500
31400 -1.545053 0.046459 0.0500
31500 -1.518321 0.034028 0.0500
31600 -1.519331 0.034074 0.0500
31700 -1.537807 0.041495 0.0500
31800 -1.522243 0.034453 0.0500
31900 -1.488134 0.025128 0.0500
32000 -1.478439 0.023775 0.0500
32100 -1.498169 0.026648 0.0500
32200 -1.497456 0.026298 0.0500
32300 -1.462689 0.022676 0.0500
32400 -1.436286 0.024255 0.0500
32500 -1.434985 0.024236 0.0500
32600 -1.447505 0.022881 0.0500
32700 -1.442102 0.023187 0.0500
32800 -1.406865 0.027118 0.0500
32900 -1.389600 0.028148 0.0500
33000 -1.407116 0.026689 0.0500
33100 -1.406392 0.026562 0.0500
33200 -1.375073 0.027721 0.0500
33300 -1.355967 0.026804 0.0500
33400 -1.361743 0.026893 0.0500
33500 -1.367207 0.026915 0.0500
33600 -1.341285 0.025430 0.0500
33700 -1.316264 0.024395 0.0500
33800 -1.322993 0.024350 0.0500
33900 -1.345624 0.025177 0.0500
34000 -1.340218 0.024709 0.0500
34100 -1.314277 0.023771 0.0500
34200 -1.299590 0.023943 0.0500
34300 -1.313371 0.023462 0.0500
