# step t_ps cv bias_e
1300 0.6500 -1.478626 0.005793
1310 0.6550 -1.474180 0.006137
1320 0.6600 -1.469915 0.006756
1330 0.6650 -1.465691 0.007648
1340 0.6700 -1.461280 0.008875
1350 0.6750 -1.456952 0.010373
1360 0.6800 -1.452794 0.012085
1370 0.6850 -1.448760 0.014004
1380 0.6900 -1.444763 0.016153
1390 0.6950 -1.440823 0.018515
1400 0.7000 -1.436872 0.021126
1410 0.7050 -1.432893 0.024001
1420 0.7100 -1.428924 0.027113
1430 0.7150 -1.425172 0.030281
1440 0.7200 -1.421513 0.033581
1450 0.7250 -1.417944 0.037000
1460 0.7300 -1.414337 0.040657
1470 0.7350 -1.410808 0.044430
1480 0.7400 -1.407423 0.048233
1490 0.7450 -1.404331 0.051861
1500 0.7500 -1.401433 0.055397
1510 0.7550 -1.398486 0.036633
1520 0.7600 -1.395586 0.039397
1530 0.7650 -1.392739 0.042237
1540 0.7700 -1.389795 0.045306
1550 0.7750 -1.386879 0.048481
1560 0.7800 -1.384162 0.051557
1570 0.7850 -1.381923 0.054179
1580 0.7900 -1.379942 0.056565
1590 0.7950 -1.378452 0.058399
1600 0.8000 -1.377267 0.059883
1610 0.8050 -1.376234 0.061194
1620 0.8100 -1.375238 0.062475
1630 0.8150 -1.374640 0.063252
1640 0.8200 -1.374192 0.063837
1650 0.8250 -1.373826 0.064317
1660 0.8300 -1.373726 0.064448
1670 0.8350 -1.373766 0.064396
1680 0.8400 -1.374000 0.064088
1690 0.8450 -1.374460 0.063485
1700 0.8500 -1.375070 0.062692
1710 0.8550 -1.375803 0.061747
1720 0.8600 -1.376623 0.060699
1730 0.8650 -1.377601 0.059462
1740 0.8700 -1.378763 0.058013
1750 0.8750 -1.380042 0.056443
1760 0.8800 -1.381503 0.054680
1770 0.8850 -1.383054 0.052845
1780 0.8900 -1.384609 0.051043
1790 0.8950 -1.386358 0.049062
1800 0.9000 -1.388172 0.047056
1810 0.9050 -1.389987 0.045102
1820 0.9100 -1.391912 0.043085
1830 0.9150 -1.394136 0.040827
1840 0.9200 -1.396610 0.038407
1850 0.9250 -1.399144 0.036025
1860 0.9300 -1.401813 0.033625
1870 0.9350 -1.404679 0.031171
1880 0.9400 -1.407481 0.028895
1890 0.9450 -1.410186 0.026813
1900 0.9500 -1.412877 0.024855
1910 0.9550 -1.415485 0.023064
1920 0.9600 -1.417986 0.021446
1930 0.9650 -1.420436 0.019954
1940 0.9700 -1.422867 0.018566
1950 0.9750 -1.425284 0.017276
1960 0.9800 -1.427779 0.016039
1970 0.9850 -1.430433 0.014828
1980 0.9900 -1.433063 0.013736
1990 0.9950 -1.435672 0.012757
2000 1.0000 -1.438362 0.011858
2010 1.0050 -1.441010 0.003763
2020 1.0100 -1.443475 0.003308
2030 1.0150 -1.446090 0.002932
2040 1.0200 -1.448627 0.002670
2050 1.0250 -1.451030 0.002516
2060 1.0300 -1.453458 0.002454
2070 1.0350 -1.455907 0.002486
2080 1.0400 -1.458486 0.002623
2090 1.0450 -1.461117 0.002871
2100 1.0500 -1.463915 0.003255
2110 1.0550 -1.466682 0.003757
2120 1.0600 -1.469333 0.004351
2130 1.0650 -1.471833 0.005013
2140 1.0700 -1.474186 0.005726
2150 1.0750 -1.476524 0.006522
2160 1.0800 -1.478841 0.007395
2170 1.0850 -1.481030 0.008298
