# step cv h sig
17100 -0.006619 0.043385 0.0500
17200 -0.024199 0.044386 0.0500
17300 -0.021957 0.043511 0.0500
17400 -0.005007 0.041859 0.0500
17500 0.005055 0.041606 0.0500
17600 -0.001318 0.040917 0.0500
17700 -0.012367 0.040688 0.0500
17800 -0.009742 0.040096 0.0500
17900 -0.010241 0.039670 0.0500
18000 -0.018864 0.039904 0.0500
18100 -0.030783 0.041487 0.0500
18200 -0.017425 0.038870 0.0500
18300 0.015195 0.039201 0.0500
18400 0.019891 0.039360 0.0500
18500 -0.002450 0.037169 0.0500
18600 -0.036205 0.041111 0.0500
18700 -0.064044 0.052994 0.0500
18800 -0.061469 0.050759 0.0500
18900 -0.046502 0.043028 0.0500
19000 -0.029781 0.037666 0.0500
19100 -0.031851 0.037703 0.0500
19200 -0.067419 0.052020 0.0500
19300 -0.115353 0.080212 0.0500
19400 -0.117781 0.079304 0.0500
19500 -0.084064 0.059780 0.0500
19600 -0.081902 0.057467 0.0500
19700 -0.123280 0.077270 0.0500
19800 -0.148614 0.077097 0.0500
19900 -0.132409 0.075711 0.0500
20000 -0.106774 0.067157 0.0500
20100 -0.118914 0.070263 0.0500
20200 -0.159231 0.070598 0.0500
20300 -0.176314 0.066423 0.0500
20400 -0.153834 0.068755 0.0500
20500 -0.129480 0.067998 0.0500
20600 -0.142077 0.067145 0.0500
20700 -0.165110 0.063787 0.0500
20800 -0.164933 0.062682 0.0500
20900 -0.148230 0.063440 0.0500
21000 -0.137056 0.062861 0.0500
21100 -0.142624 0.061607 0.0500
21200 -0.142546 0.060559 0.0500
21300 -0.128669 0.059581 0.0500
21400 -0.122747 0.058199 0.0500
21500 -0.126022 0.057511 0.0500
21600 -0.124324 0.056476 0.0500
21700 -0.112840 0.054291 0.0500
21800 -0.104545 0.051996 0.0500
21900 -0.098286 0.049876 0.0500
22000 -0.093933 0.048133 0.0500
22100 -0.093857 0.047471 0.0500
22200 -0.099094 0.048076 0.0500
22300 -0.107890 0.049227 0.0500
22400 -0.110331 0.048986 0.0500
22500 -0.103324 0.047038 0.0500
22600 -0.101244 0.046013 0.0500
22700 -0.100410 0.045258 0.0500
22800 -0.096956 0.043991 0.0500
22900 -0.099835 0.044031 0.0500
23000 -0.107601 0.044941 0.0500
23100 -0.105161 0.043947 0.0500
23200 -0.100139 0.042491 0.0500
23300 -0.099731 0.041914 0.0500
23400 -0.102320 0.041897 0.0500
23500 -0.097390 0.040518 0.0500
23600 -0.090711 0.038843 0.0500
23700 -0.087605 0.037861 0.0500
23800 -0.087056 0.037364 0.0500
23900 -0.076419 0.035150 0.0500
24000 -0.065622 0.033164 0.0500
24100 -0.069056 0.033347 0.0500
24200 -0.075981 0.034105 0.0500
24300 -0.083949 0.035117 0.0500
24400 -0.071411 0.032760 0.0500
24500 -0.066704 0.031808 0.0500
24600 -0.076296 0.032913 0.0500
24700 -0.097056 0.036264 0.0500
24800 -0.113092 0.039011 0.0500
24900 -0.110791 0.038141 0.0500
25000 -0.096452 0.035056 0.0500
25100 -0.096126 0.034656 0.0500
25200 -0.112474 0.037362 0.0500
25300 -0.132449 0.040859 0.0500
25400 -0.136874 0.041239 0.0500
25500 -0.126883 0.038884 0.0500
25600 -0.128912 0.038842 0.0500
25700 -0.133160 0.039211 0.0500
25800 -0.131803 0.038534 0.0500
25900 -0.142241 0.040044 0.0500
26000 -0.158515 0.042644 0.0500
26100 -0.164938 0.043355 0.0500
26200 -0.156212 0.041213 0.0500
26300 -0.141035 0.038097 0.0500
26400 -0.138101 0.037209 0.0500
26500 -0.136443 0.036558 0.0500
26600 -0.128653 0.034992 0.0500
26700 -0.121351 0.033617 0.0500
26800 -0.119330 0.033033 0.0500
26900 -0.122523 0.033155 0.0500
27000 -0.114442 0.031817 0.0500
27100 -0.088932 0.029022 0.0500
27200 -0.073023 0.027759 0.0500
