# step t_ps cv bias_e
1730 0.8650 -1.437726 4.533161
1740 0.8700 -1.435199 4.421047
1750 0.8750 -1.432031 4.271651
1760 0.8800 -1.428466 4.093157
1770 0.8850 -1.424463 3.881980
1780 0.8900 -1.420110 3.642437
1790 0.8950 -1.415362 3.373316
1800 0.9000 -1.410292 3.081833
1810 0.9050 -1.405237 3.400815
1820 0.9100 -1.399989 3.095655
1830 0.9150 -1.394840 2.800090
1840 0.9200 -1.389636 2.509284
1850 0.9250 -1.384770 2.247917
1860 0.9300 -1.380379 2.022798
1870 0.9350 -1.376329 1.825613
1880 0.9400 -1.372518 1.649992
1890 0.9450 -1.369262 1.507982
1900 0.9500 -1.366551 1.395608
1910 0.9550 -1.364453 1.312363
1920 0.9600 -1.362834 1.250362
1930 0.9650 -1.361765 1.210483
1940 0.9700 -1.361405 1.197244
1950 0.9750 -1.361681 1.207398
1960 0.9800 -1.362344 1.231981
1970 0.9850 -1.363503 1.275762
1980 0.9900 -1.364962 1.332254
1990 0.9950 -1.366655 1.399824
2000 1.0000 -1.368607 1.480330
2010 1.0050 -1.370772 2.236802
2020 1.0100 -1.373057 2.336102
2030 1.0150 -1.375532 2.446230
2040 1.0200 -1.377945 2.556065
2050 1.0250 -1.380295 2.665233
2060 1.0300 -1.382535 2.771202
2070 1.0350 -1.384417 2.861531
2080 1.0400 -1.385734 2.925429
2090 1.0450 -1.386667 2.970999
2100 1.0500 -1.387077 2.991098
2110 1.0550 -1.387078 2.991132
2120 1.0600 -1.386582 2.966848
2130 1.0650 -1.385742 2.925810
2140 1.0700 -1.384564 2.868628
2150 1.0750 -1.383098 2.798086
2160 1.0800 -1.381030 2.699793
2170 1.0850 -1.378661 2.589093
2180 1.0900 -1.376023 2.468393
2190 1.0950 -1.373215 2.343072
2200 1.1000 -1.370382 2.220063
2210 1.1050 -1.367441 2.734917
2220 1.1100 -1.364278 2.602636
2230 1.1150 -1.361042 2.469680
2240 1.1200 -1.357924 2.344022
2250 1.1250 -1.354960 2.226868
2260 1.1300 -1.352005 2.112521
2270 1.1350 -1.349285 2.009453
2280 1.1400 -1.346882 1.920198
2290 1.1450 -1.344864 1.846645
2300 1.1500 -1.343133 1.784557
2310 1.1550 -1.341884 1.740363
2320 1.1600 -1.340950 1.707669
2330 1.1650 -1.340389 1.688170
2340 1.1700 -1.340203 1.681715
2350 1.1750 -1.340283 1.684484
2360 1.1800 -1.340608 1.695762
2370 1.1850 -1.341155 1.714817
2380 1.1900 -1.342090 1.747639
2390 1.1950 -1.343197 1.786835
2400 1.2000 -1.344586 1.836621
2410 1.2050 -1.346058 2.542219
2420 1.2100 -1.347513 2.594822
2430 1.2150 -1.348817 2.642072
2440 1.2200 -1.350075 2.687701
2450 1.2250 -1.351202 2.728662
2460 1.2300 -1.352135 2.762573
2470 1.2350 -1.352798 2.786697
2480 1.2400 -1.353433 2.809848
2490 1.2450 -1.353867 2.825647
2500 1.2500 -1.353983 2.829871
2510 1.2550 -1.353758 2.821656
2520 1.2600 -1.353455 2.810632
2530 1.2650 -1.353051 2.795903
2540 1.2700 -1.352220 2.765687
2550 1.2750 -1.351070 2.723867
2560 1.2800 -1.349673 2.673108
2570 1.2850 -1.347840 2.606687
2580 1.2900 -1.345378 2.517660
2590 1.2950 -1.342500 2.414033
2600 1.3000 -1.339265 2.298179
2610 1.3050 -1.335727 2.808135
2620 1.3100 -1.332048 2.673854
2630 1.3150 -1.328154 2.529995
2640 1.3200 -1.324125 2.379983
2650 1.3250 -1.319978 2.225118
2660 1.3300 -1.315726 2.066828
2670 1.3350 -1.311430 1.908457
2680 1.3400 -1.307189 1.754771
2690 1.3450 -1.303202 1.613647
2700 1.3500 -1.299199 1.476085
2710 1.3550 -1.295245 1.345060
2720 1.3600 -1.291440 1.224113
2730 1.3650 -1.288002 1.119671
2740 1.3700 -1.285011 1.032777
2750 1.3750 -1.282333 0.958278
2760 1.3800 -1.280024 0.896633
2770 1.3850 -1.278246 0.850811
2780 1.3900 -1.277022 0.820118
2790 1.3950 -1.276384 0.804420
2800 1.4000 -1.276380 0.804323
2810 1.4050 -1.276782 1.502173
2820 1.4100 -1.277484 1.519469
2830 1.4150 -1.278538 1.545615
2840 1.4200 -1.279963 1.581274
2850 1.4250 -1.281867 1.629524
2860 1.4300 -1.284258 1.691032
2870 1.4350 -1.286883 1.759701
2880 1.4400 -1.289778 1.836784
2890 1.4450 -1.292857 1.920160
2900 1.4500 -1.296151 2.010889
2910 1.4550 -1.299407 2.101897
2920 1.4600 -1.302510 2.189755
2930 1.4650 -1.305545 2.276522
2940 1.4700 -1.308513 2.362056
2950 1.4750 -1.311566 2.450542
2960 1.4800 -1.314242 2.528412
2970 1.4850 -1.316599 2.597088
2980 1.4900 -1.318757 2.659997
2990 1.4950 -1.320693 2.716379
3000 1.5000 -1.322179 2.759591
3010 1.5050 -1.323496 3.419918
3020 1.5100 -1.324376 3.445070
3030 1.5150 -1.324855 3.458640
3040 1.5200 -1.324845 3.458372
3050 1.5250 -1.324643 3.452657
3060 1.5300 -1.324037 3.435394
3070 1.5350 -1.322855 3.401475
3080 1.5400 -1.320999 3.347397
3090 1.5450 -1.318645 3.277452
3100 1.5500 -1.315875 3.193348
3110 1.5550 -1.312853 3.099519
3120 1.5600 -1.309480 2.992570
3130 1.5650 -1.305780 2.872976
3140 1.5700 -1.301877 2.744785
3150 1.5750 -1.297738 2.607295
3160 1.5800 -1.293407 2.462548
3170 1.5850 -1.288820 2.309244
3180 1.5900 -1.284264 2.157983
3190 1.5950 -1.279905 2.015101
3200 1.6000 -1.275880 1.885442
3210 1.6050 -1.272299 2.421549
3220 1.6100 -1.269266 2.323765
3230 1.6150 -1.266756 2.242621
3240 1.6200 -1.264627 2.173709
3250 1.6250 -1.263074 2.123484
3260 1.6300 -1.261985 2.088275
3270 1.6350 -1.261265 2.065036
3280 1.6400 -1.261050 2.058104
3290 1.6450 -1.261349 2.067763
3300 1.6500 -1.262008 2.089036
3310 1.6550 -1.262920 2.118521
3320 1.6600 -1.263963 2.152235
3330 1.6650 -1.265192 2.192019
3340 1.6700 -1.266764 2.242887
3350 1.6750 -1.268830 2.309697
3360 1.6800 -1.271041 2.381064
3370 1.6850 -1.273213 2.450934
3380 1.6900 -1.275295 2.517620
3390 1.6950 -1.277420 2.585304
3400 1.7000 -1.279417 2.648472
3410 1.7050 -1.281252 3.331547
3420 1.7100 -1.282954 3.383470
3430 1.7150 -1.284643 3.433875
3440 1.7200 -1.285924 3.471342
3450 1.7250 -1.286682 3.493190
3460 1.7300 -1.286844 3.497844
3470 1.7350 -1.286779 3.495975
3480 1.7400 -1.286160 3.478160
3490 1.7450 -1.284952 3.442988
3500 1.7500 -1.283241 3.392134
3510 1.7550 -1.281005 3.323911
3520 1.7600 -1.278195 3.235509
3530 1.7650 -1.275101 3.134918
3540 1.7700 -1.271511 3.014271
3550 1.7750 -1.267609 2.878849
3560 1.7800 -1.263451 2.730405
3570 1.7850 -1.259076 2.570636
3580 1.7900 -1.254640 2.406076
3590 1.7950 -1.250219 2.240762
3600 1.8000 -1.245926 2.080301
3610 1.8050 -1.241789 2.569092
3620 1.8100 -1.237788 2.416685
3630 1.8150 -1.234076 2.274483
3640 1.8200 -1.230680 2.144553
3650 1.8250 -1.227600 2.027336
3660 1.8300 -1.224798 1.921710
3670 1.8350 -1.222279 1.827875
3680 1.8400 -1.220364 1.757364
3690 1.8450 -1.219143 1.712861
3700 1.8500 -1.218748 1.698553
3710 1.8550 -1.218967 1.706473
3720 1.8600 -1.219978 1.743272
3730 1.8650 -1.221639 1.804213
3740 1.8700 -1.223984 1.891250
3750 1.8750 -1.226908 2.001156
3760 1.8800 -1.230151 2.124347
3770 1.8850 -1.233933 2.269027
3780 1.8900 -1.238029 2.425875
3790 1.8950 -1.242495 2.595810
3800 1.9000 -1.246991 2.764253
3810 1.9050 -1.251469 3.547608
3820 1.9100 -1.255845 3.695221
3830 1.9150 -1.260310 3.834717
3840 1.9200 -1.264441 3.953138
3850 1.9250 -1.268367 4.055903
3860 1.9300 -1.271907 4.140261
3870 1.9350 -1.275203 4.211739
3880 1.9400 -1.278200 4.270884
3890 1.9450 -1.281026 4.321686
3900 1.9500 -1.283414 4.360945
3910 1.9550 -1.285447 4.391799
3920 1.9600 -1.287250 4.417247
3930 1.9650 -1.288770 4.437335
3940 1.9700 -1.289622 4.448060
3950 1.9750 -1.289769 4.449876
3960 1.9800 -1.289353 4.444707
3970 1.9850 -1.288274 4.430906
3980 1.9900 -1.286744 4.410276
3990 1.9950 -1.284986 4.385013
4000 2.0000 -1.282975 4.353972
4010 2.0050 -1.280779 4.890257
4020 2.0100 -1.278212 4.841882
4030 2.0150 -1.275458 4.783917
4040 2.0200 -1.272629 4.717713
4050 2.0250 -1.269654 4.640874
4060 2.0300 -1.266769 4.559290
4070 2.0350 -1.263903 4.471452
4080 2.0400 -1.261157 4.381140
4090 2.0450 -1.258633 4.292998
4100 2.0500 -1.256396 4.210869
4110 2.0550 -1.254474 4.137480
4120 2.0600 -1.252885 4.074906
