# step cv h sig
33600 -1.332925 0.579583 0.0500
33800 -1.381926 0.573717 0.0500
34000 -1.333241 0.566019 0.0500
34200 -1.353321 0.559699 0.0500
34400 -1.319225 0.549902 0.0500
34600 -1.314486 0.542198 0.0500
34800 -1.361784 0.542062 0.0500
35000 -1.322539 0.529705 0.0500
35200 -1.391763 0.540834 0.0500
35400 -1.337990 0.519801 0.0500
35600 -1.359885 0.516673 0.0500
35800 -1.397132 0.527161 0.0500
36000 -1.340921 0.503375 0.0500
36200 -1.406732 0.523729 0.0500
36400 -1.399975 0.511850 0.0500
36600 -1.432333 0.532781 0.0500
36800 -1.445310 0.537866 0.0500
37000 -1.459206 0.543496 0.0500
37200 -1.490167 0.562789 0.0500
37400 -1.501822 0.563561 0.0500
37600 -1.534766 0.577314 0.0500
37800 -1.550011 0.577767 0.0500
38000 -1.565750 0.578959 0.0500
38200 -1.556360 0.564847 0.0500
38400 -1.603615 0.595867 0.0500
38600 -1.583994 0.568657 0.0500
38800 -1.620260 0.598485 0.0500
39000 -1.594874 0.562558 0.0500
39200 -1.635734 0.603050 0.0500
39400 -1.644263 0.606301 0.0500
39600 -1.676772 0.651791 0.0500
39800 -1.668251 0.626076 0.0500
40000 -1.679572 0.636216 0.0500
40200 -1.692785 0.650844 0.0500
40400 -1.682302 0.620872 0.0500
40600 -1.701144 0.646543 0.0500
40800 -1.682018 0.601402 0.0500
41000 -1.719225 0.662962 0.0500
41200 -1.712412 0.638735 0.0500
41400 -1.732159 0.665949 0.0500
41600 -1.732374 0.655164 0.0500
41800 -1.746529 0.669831 0.0500
42000 -1.768004 0.700096 0.0500
42200 -1.767216 0.686095 0.0500
42400 -1.803866 0.779089 0.0500
42600 -1.834368 0.896835 0.0500
42800 -1.842608 0.915702 0.0500
43000 -1.854241 0.948895 0.0500
43200 -1.878385 1.029639 0.0500
43400 -1.862503 0.939548 0.0500
43600 -1.901571 1.062171 0.0500
43800 -1.899562 1.027723 0.0500
44000 -1.908348 1.027068 0.0500
44200 -1.933882 1.068723 0.0500
44400 -1.917691 1.000242 0.0500
44600 -1.952791 1.063100 0.0500
44800 -1.918130 0.955672 0.0500
45000 -1.954612 1.019998 0.0500
45200 -1.936682 0.950767 0.0500
45400 -1.919156 0.895599 0.0500
45600 -1.890956 0.842544 0.0500
45800 -1.868063 0.802509 0.0500
46000 -1.865736 0.783753 0.0500
46200 -1.837906 0.733249 0.0500
46400 -1.815196 0.687357 0.0500
46600 -1.793192 0.649239 0.0500
46800 -1.779369 0.626951 0.0500
47000 -1.729247 0.590190 0.0500
47200 -1.712859 0.569750 0.0500
47400 -1.700460 0.552574 0.0500
47600 -1.668875 0.530194 0.0500
47800 -1.639660 0.522159 0.0500
48000 -1.582564 0.521634 0.0500
48200 -1.579892 0.515126 0.0500
48400 -1.517691 0.525044 0.0500
48600 -1.507480 0.519606 0.0500
48800 -1.451183 0.507152 0.0500
49000 -1.449051 0.499965 0.0500
49200 -1.402990 0.481061 0.0500
49400 -1.379891 0.474494 0.0500
49600 -1.333778 0.483772 0.0500
49800 -1.289651 0.511897 0.0500
50000 -1.300662 0.494565 0.0500
50200 -1.224415 0.627509 0.0500
50400 -1.205494 0.668493 0.0500
50600 -1.181376 0.717809 0.0500
50800 -1.147747 0.772631 0.0500
51000 -1.129755 0.789997 0.0500
51200 -1.048614 1.009879 0.0500
51400 -1.069672 0.913264 0.0500
51600 -1.012910 1.083216 0.0500
51800 -1.039652 0.971912 0.0500
52000 -0.987419 1.099963 0.0500
52200 -1.032669 0.952314 0.0500
52400 -1.017031 0.972715 0.0500
52600 -1.018766 0.944264 0.0500
52800 -1.072687 0.811679 0.0500
53000 -1.100479 0.763835 0.0500
53200 -1.126298 0.731237 0.0500
53400 -1.167936 0.688042 0.0500
53600 -1.160530 0.683295 0.0500
53800 -1.204768 0.616131 0.0500
54000 -1.192878 0.624882 0.0500
54200 -1.239635 0.543446 0.0500
54400 -1.224727 0.558565 0.0500
54600 -1.237869 0.531197 0.0500
54800 -1.243099 0.517139 0.0500
55000 -1.230244 0.528291 0.0500
55200 -1.256466 0.489737 0.0500
55400 -1.228693 0.518036 0.0500
55600 -1.175854 0.610010 0.0500
55800 -1.194884 0.565117 0.0500
56000 -1.152800 0.633415 0.0500
56200 -1.151106 0.626081 0.0500
56400 -1.117945 0.670744 0.0500
56600 -1.091090 0.709334 0.0500
56800 -1.118685 0.648052 0.0500
57000 -1.076268 0.720561 0.0500
57200 -1.028248 0.851809 0.0500
57400 -1.038552 0.799601 0.0500
57600 -1.037722 0.786112 0.0500
57800 -0.992119 0.939256 0.0500
58000 -0.984057 0.948963 0.0500
58200 -0.996302 0.879861 0.0500
58400 -0.957430 1.010271 0.0500
58600 -0.991523 0.860329 0.0500
58800 -0.972993 0.908163 0.0500
59000 -0.951098 0.971248 0.0500
59200 -1.032682 0.718065 0.0500
59400 -1.038016 0.696678 0.0500
59600 -1.037906 0.684615 0.0500
59800 -1.079321 0.632116 0.0500
60000 -1.127856 0.597164 0.0500
60200 -1.146998 0.577356 0.0500
60400 -1.160029 0.560199 0.0500
60600 -1.188397 0.528736 0.0500
60800 -1.206871 0.503854 0.0500
61000 -1.254133 0.463697 0.0500
61200 -1.299826 0.455252 0.0500
61400 -1.322357 0.452780 0.0500
61600 -1.354167 0.451821 0.0500
61800 -1.394856 0.457477 0.0500
