# step t_ps cv bias_e
0 0.0000 -1.483269 0.000000
10 0.0050 -1.482744 0.000000
20 0.0100 -1.482046 0.000000
30 0.0150 -1.481445 0.000000
40 0.0200 -1.480759 0.000000
50 0.0250 -1.479913 0.000000
60 0.0300 -1.479273 0.000000
70 0.0350 -1.478775 0.000000
80 0.0400 -1.478063 0.000000
90 0.0450 -1.477275 0.000000
