# step cv h sig
66700 -1.401086 0.010270 0.0500
66800 -1.427377 0.010466 0.0500
66900 -1.419809 0.010330 0.0500
67000 -1.384248 0.010294 0.0500
67100 -1.363584 0.010750 0.0500
67200 -1.378817 0.010320 0.0500
67300 -1.409001 0.010137 0.0500
67400 -1.404487 0.010088 0.0500
67500 -1.372259 0.010384 0.0500
67600 -1.359199 0.010786 0.0500
67700 -1.384894 0.010092 0.0500
67800 -1.393423 0.009992 0.0500
67900 -1.377913 0.010144 0.0500
68000 -1.359201 0.010675 0.0500
68100 -1.364748 0.010432 0.0500
68200 -1.373229 0.010158 0.0500
68300 -1.377534 0.010038 0.0500
68400 -1.364171 0.010365 0.0500
68500 -1.355192 0.010705 0.0500
68600 -1.361983 0.010383 0.0500
68700 -1.375086 0.009975 0.0500
68800 -1.380605 0.009850 0.0500
68900 -1.375842 0.009905 0.0500
69000 -1.371358 0.009978 0.0500
69100 -1.371755 0.009940 0.0500
69200 -1.384178 0.009698 0.0500
69300 -1.397346 0.009618 0.0500
69400 -1.402451 0.009614 0.0500
69500 -1.398745 0.009570 0.0500
69600 -1.400137 0.009550 0.0500
69700 -1.404846 0.009554 0.0500
69800 -1.406193 0.009541 0.0500
69900 -1.400098 0.009474 0.0500
70000 -1.394189 0.009440 0.0500
70100 -1.396426 0.009415 0.0500
70200 -1.397639 0.009392 0.0500
70300 -1.390511 0.009377 0.0500
70400 -1.387122 0.009376 0.0500
70500 -1.385751 0.009364 0.0500
70600 -1.385449 0.009342 0.0500
70700 -1.405100 0.009315 0.0500
70800 -1.416207 0.009445 0.0500
70900 -1.418944 0.009473 0.0500
71000 -1.409292 0.009289 0.0500
71100 -1.410494 0.009280 0.0500
71200 -1.425185 0.009540 0.0500
71300 -1.443815 0.010082 0.0500
71400 -1.448349 0.010224 0.0500
71500 -1.430133 0.009592 0.0500
71600 -1.431866 0.009615 0.0500
71700 -1.457178 0.010513 0.0500
71800 -1.460472 0.010634 0.0500
71900 -1.435215 0.009636 0.0500
72000 -1.421996 0.009276 0.0500
72100 -1.448298 0.010034 0.0500
72200 -1.471615 0.011120 0.0500
72300 -1.456133 0.010298 0.0500
72400 -1.427516 0.009310 0.0500
72500 -1.432215 0.009404 0.0500
72600 -1.467708 0.010792 0.0500
72700 -1.480499 0.011560 0.0500
72800 -1.446078 0.009766 0.0500
72900 -1.433195 0.009340 0.0500
73000 -1.458064 0.010198 0.0500
73100 -1.480153 0.011425 0.0500
73200 -1.463890 0.010415 0.0500
73300 -1.432017 0.009221 0.0500
73400 -1.437335 0.009338 0.0500
73500 -1.471169 0.010735 0.0500
