# step t_ps cv bias_e
1730 0.8650 -1.469413 2.287881
1740 0.8700 -1.467411 2.235953
1750 0.8750 -1.465667 2.189329
1760 0.8800 -1.464376 2.154086
1770 0.8850 -1.463323 2.124873
1780 0.8900 -1.462287 2.095801
1790 0.8950 -1.461428 2.071462
1800 0.9000 -1.460742 2.051837
1810 0.9050 -1.460378 2.176062
1820 0.9100 -1.460231 2.171831
1830 0.9150 -1.460368 2.175791
1840 0.9200 -1.460693 2.185121
1850 0.9250 -1.461371 2.204500
1860 0.9300 -1.462413 2.233956
1870 0.9350 -1.463835 2.273543
1880 0.9400 -1.465604 2.321659
1890 0.9450 -1.467775 2.378881
1900 0.9500 -1.470127 2.438292
1910 0.9550 -1.472540 2.616931
1920 0.9600 -1.474967 2.671342
1930 0.9650 -1.477302 2.719912
1940 0.9700 -1.479738 2.766378
1950 0.9750 -1.482156 2.807988
1960 0.9800 -1.484393 2.842307
1970 0.9850 -1.486622 2.872330
1980 0.9900 -1.488923 2.898792
1990 0.9950 -1.491187 2.920210
2000 1.0000 -1.493150 2.934974
2010 1.0050 -1.494673 3.049122
2020 1.0100 -1.495748 3.054054
2030 1.0150 -1.496570 3.057055
2040 1.0200 -1.497324 3.059216
2050 1.0250 -1.497877 3.060441
2060 1.0300 -1.498123 3.060888
2070 1.0350 -1.498046 3.060755
2080 1.0400 -1.497593 3.059850
2090 1.0450 -1.496825 3.057849
2100 1.0500 -1.496115 3.055479
2110 1.0550 -1.495242 3.153585
2120 1.0600 -1.494320 3.148916
2130 1.0650 -1.493285 3.142635
2140 1.0700 -1.492363 3.136122
2150 1.0750 -1.491512 3.129348
2160 1.0800 -1.490703 3.122238
2170 1.0850 -1.490033 3.115859
2180 1.0900 -1.489656 3.112070
2190 1.0950 -1.489449 3.109938
2200 1.1000 -1.489333 3.108720
2210 1.1050 -1.489388 3.209517
2220 1.1100 -1.489405 3.209700
2230 1.1150 -1.489504 3.210729
2240 1.1200 -1.489711 3.212851
2250 1.1250 -1.490151 3.217223
2260 1.1300 -1.490800 3.223310
2270 1.1350 -1.491753 3.231444
2280 1.1400 -1.493035 3.240903
2290 1.1450 -1.494478 3.249468
2300 1.1500 -1.495905 3.255765
2310 1.1550 -1.497462 3.356285
2320 1.1600 -1.499138 3.357932
2330 1.1650 -1.500806 3.356454
2340 1.1700 -1.502257 3.352641
2350 1.1750 -1.503448 3.347756
2360 1.1800 -1.504345 3.343038
2370 1.1850 -1.505108 3.338321
2380 1.1900 -1.505645 3.334623
2390 1.1950 -1.505807 3.333442
2400 1.2000 -1.505646 3.334611
2410 1.2050 -1.505253 3.431443
2420 1.2100 -1.504476 3.436335
2430 1.2150 -1.503477 3.441620
2440 1.2200 -1.502371 3.446127
2450 1.2250 -1.501205 3.449359
2460 1.2300 -1.499992 3.451053
2470 1.2350 -1.498621 3.450923
2480 1.2400 -1.496915 3.447735
2490 1.2450 -1.494841 3.439361
2500 1.2500 -1.492407 3.423282
2510 1.2550 -1.489948 3.491979
2520 1.2600 -1.487444 3.461417
2530 1.2650 -1.485004 3.424995
2540 1.2700 -1.482567 3.382291
2550 1.2750 -1.480301 3.337114
2560 1.2800 -1.478239 3.291662
2570 1.2850 -1.476227 3.243473
2580 1.2900 -1.474274 3.193233
2590 1.2950 -1.472500 3.144848
2600 1.3000 -1.470951 3.100529
2610 1.3050 -1.469522 3.158439
2620 1.3100 -1.468172 3.116842
2630 1.3150 -1.467263 3.088083
2640 1.3200 -1.466600 3.066759
2650 1.3250 -1.466276 3.056239
2660 1.3300 -1.466586 3.066320
2670 1.3350 -1.467521 3.096310
2680 1.3400 -1.468701 3.133295
2690 1.3450 -1.470158 3.177568
2700 1.3500 -1.471881 3.227793
2710 1.3550 -1.473648 3.373650
2720 1.3600 -1.475830 3.430144
2730 1.3650 -1.478222 3.486826
2740 1.3700 -1.480789 3.541221
2750 1.3750 -1.483445 3.590129
2760 1.3800 -1.486533 3.637140
2770 1.3850 -1.489920 3.675980
2780 1.3900 -1.493468 3.701964
2790 1.3950 -1.497020 3.712542
2800 1.4000 -1.500416 3.708083
2810 1.4050 -1.503757 3.774386
2820 1.4100 -1.507215 3.740596
2830 1.4150 -1.510377 3.696906
2840 1.4200 -1.513304 3.645973
2850 1.4250 -1.516094 3.588385
2860 1.4300 -1.518846 3.523379
2870 1.4350 -1.521400 3.456158
2880 1.4400 -1.523804 3.387199
2890 1.4450 -1.526012 3.319341
2900 1.4500 -1.527879 3.258791
2910 1.4550 -1.529507 3.299809
2920 1.4600 -1.530758 3.256135
2930 1.4650 -1.531887 3.215738
2940 1.4700 -1.532772 3.183444
2950 1.4750 -1.533608 3.152449
2960 1.4800 -1.534089 3.134429
2970 1.4850 -1.534268 3.127675
2980 1.4900 -1.534258 3.128044
2990 1.4950 -1.534085 3.134575
3000 1.5000 -1.533802 3.145176
3010 1.5050 -1.533196 3.266961
3020 1.5100 -1.532275 3.300791
3030 1.5150 -1.531080 3.343768
3040 1.5200 -1.529697 3.392144
3050 1.5250 -1.528139 3.444815
3060 1.5300 -1.526719 3.491038
3070 1.5350 -1.525383 3.532908
3080 1.5400 -1.524203 3.568490
3090 1.5450 -1.523166 3.598710
3100 1.5500 -1.522370 3.621147
3110 1.5550 -1.521660 3.727486
3120 1.5600 -1.521146 3.741287
3130 1.5650 -1.520778 3.750960
3140 1.5700 -1.520631 3.754788
