# step cv h sig
16800 -1.446548 0.042405 0.0500
16900 -1.444981 0.042831 0.0500
17000 -1.432647 0.051256 0.0500
17100 -1.429533 0.053279 0.0500
17200 -1.434827 0.048017 0.0500
17300 -1.428355 0.052868 0.0500
17400 -1.410371 0.072711 0.0500
17500 -1.404420 0.079830 0.0500
17600 -1.416806 0.061703 0.0500
17700 -1.422357 0.054757 0.0500
17800 -1.411261 0.066353 0.0500
17900 -1.407397 0.070153 0.0500
18000 -1.419584 0.054647 0.0500
18100 -1.426481 0.047623 0.0500
18200 -1.411013 0.062420 0.0500
18300 -1.395919 0.082320 0.0500
18400 -1.397185 0.078493 0.0500
18500 -1.407977 0.062263 0.0500
18600 -1.411538 0.057168 0.0500
18700 -1.409047 0.058996 0.0500
18800 -1.408784 0.058325 0.0500
18900 -1.412908 0.053063 0.0500
19000 -1.416227 0.049175 0.0500
19100 -1.403395 0.061962 0.0500
19200 -1.385542 0.086828 0.0500
19300 -1.393156 0.072912 0.0500
19400 -1.417567 0.044832 0.0500
19500 -1.423550 0.040048 0.0500
19600 -1.416316 0.044758 0.0500
19700 -1.424625 0.038452 0.0500
19800 -1.447074 0.028795 0.0500
19900 -1.451900 0.027476 0.0500
20000 -1.436741 0.031615 0.0500
20100 -1.424395 0.037332 0.0500
20200 -1.434062 0.032090 0.0500
20300 -1.446262 0.027796 0.0500
20400 -1.450123 0.026712 0.0500
20500 -1.438887 0.029528 0.0500
20600 -1.439512 0.029076 0.0500
20700 -1.465051 0.024198 0.0500
20800 -1.501626 0.025189 0.0500
20900 -1.505324 0.025361 0.0500
21000 -1.477781 0.023455 0.0500
21100 -1.470432 0.023370 0.0500
21200 -1.503749 0.024759 0.0500
21300 -1.523845 0.026680 0.0500
21400 -1.509770 0.025007 0.0500
21500 -1.509335 0.024790 0.0500
21600 -1.545012 0.028474 0.0500
21700 -1.564055 0.030946 0.0500
21800 -1.540629 0.027531 0.0500
21900 -1.526594 0.025867 0.0500
22000 -1.537314 0.026776 0.0500
22100 -1.538929 0.026746 0.0500
22200 -1.528762 0.025519 0.0500
22300 -1.525524 0.025027 0.0500
22400 -1.542063 0.026523 0.0500
22500 -1.549053 0.027140 0.0500
22600 -1.529144 0.024844 0.0500
22700 -1.516797 0.023591 0.0500
22800 -1.541234 0.025715 0.0500
22900 -1.546089 0.026073 0.0500
23000 -1.513887 0.022921 0.0500
23100 -1.513430 0.022741 0.0500
23200 -1.544678 0.025453 0.0500
23300 -1.546043 0.025430 0.0500
23400 -1.528691 0.023525 0.0500
23500 -1.540938 0.024529 0.0500
23600 -1.574793 0.030052 0.0500
23700 -1.584524 0.032835 0.0500
23800 -1.565752 0.027478 0.0500
23900 -1.562031 0.026587 0.0500
24000 -1.582832 0.031497 0.0500
24100 -1.597535 0.037534 0.0500
24200 -1.581142 0.030365 0.0500
24300 -1.564473 0.026171 0.0500
24400 -1.578466 0.029109 0.0500
24500 -1.600779 0.038144 0.0500
24600 -1.593366 0.033939 0.0500
24700 -1.570858 0.026534 0.0500
24800 -1.560407 0.024569 0.0500
24900 -1.570261 0.026041 0.0500
25000 -1.592197 0.032479 0.0500
25100 -1.595876 0.033858 0.0500
25200 -1.587932 0.030203 0.0500
25300 -1.595031 0.032865 0.0500
25400 -1.612708 0.043433 0.0500
25500 -1.624877 0.054251 0.0500
25600 -1.621394 0.049861 0.0500
25700 -1.601549 0.034543 0.0500
25800 -1.597100 0.032019 0.0500
25900 -1.611353 0.039971 0.0500
26000 -1.620264 0.046765 0.0500
26100 -1.612087 0.039540 0.0500
26200 -1.589701 0.027904 0.0500
26300 -1.579360 0.024914 0.0500
26400 -1.589738 0.027512 0.0500
26500 -1.595786 0.029494 0.0500
26600 -1.581890 0.024923 0.0500
26700 -1.552765 0.021091 0.0500
26800 -1.544591 0.020637 0.0500
26900 -1.563579 0.021634 0.0500
27000 -1.576965 0.023353 0.0500
27100 -1.571215 0.022264 0.0500
27200 -1.570436 0.022018 0.0500
27300 -1.582385 0.024048 0.0500
27400 -1.586418 0.024909 0.0500
27500 -1.567625 0.021254 0.0500
27600 -1.538852 0.019683 0.0500
27700 -1.538564 0.019572 0.0500
27800 -1.553157 0.019834 0.0500
27900 -1.548764 0.019559 0.0500
28000 -1.527908 0.019224 0.0500
28100 -1.529059 0.019120 0.0500
28200 -1.546157 0.019187 0.0500
28300 -1.538058 0.018952 0.0500
28400 -1.511570 0.018932 0.0500
28500 -1.503467 0.018928 0.0500
28600 -1.521393 0.018664 0.0500
28700 -1.520552 0.018571 0.0500
28800 -1.499989 0.018705 0.0500
28900 -1.494192 0.018739 0.0500
29000 -1.510602 0.018367 0.0500
29100 -1.517470 0.018224 0.0500
29200 -1.508179 0.018206 0.0500
29300 -1.496252 0.018321 0.0500
29400 -1.504239 0.018073 0.0500
29500 -1.504958 0.017972 0.0500
29600 -1.509759 0.017828 0.0500
29700 -1.519991 0.017690 0.0500
29800 -1.515743 0.017614 0.0500
29900 -1.504964 0.017625 0.0500
30000 -1.513331 0.017455 0.0500
30100 -1.519217 0.017351 0.0500
30200 -1.504052 0.017387 0.0500
30300 -1.481650 0.018123 0.0500
30400 -1.490732 0.017569 0.0500
30500 -1.510927 0.017070 0.0500
30600 -1.506843 0.017025 0.0500
30700 -1.480536 0.017873 0.0500
30800 -1.477484 0.018012 0.0500
30900 -1.501759 0.016865 0.0500
31000 -1.507324 0.016716 0.0500
31100 -1.479657 0.017610 0.0500
31200 -1.468027 0.018655 0.0500
31300 -1.502779 0.016550 0.0500
31400 -1.520977 0.016451 0.0500
31500 -1.505069 0.016376 0.0500
31600 -1.494010 0.016519 0.0500
31700 -1.513925 0.016195 0.0500
31800 -1.516556 0.016132 0.0500
31900 -1.485757 0.016652 0.0500
32000 -1.464704 0.018577 0.0500
32100 -1.477933 0.017010 0.0500
32200 -1.489383 0.016251 0.0500
32300 -1.474906 0.017115 0.0500
32400 -1.463279 0.018452 0.0500
32500 -1.467257 0.017791 0.0500
32600 -1.478444 0.016571 0.0500
32700 -1.476526 0.016646 0.0500
32800 -1.458052 0.019002 0.0500
32900 -1.448314 0.021146 0.0500
33000 -1.461366 0.018209 0.0500
33100 -1.479471 0.016108 0.0500
33200 -1.480658 0.015959 0.0500
33300 -1.476265 0.016200 0.0500
33400 -1.475999 0.016148 0.0500
33500 -1.481988 0.015667 0.0500
33600 -1.470501 0.016520 0.0500
33700 -1.448872 0.020297 0.0500
33800 -1.434416 0.025226 0.0500
33900 -1.440740 0.022540 0.0500
34000 -1.448925 0.019909 0.0500
34100 -1.444858 0.020936 0.0500
34200 -1.430845 0.026273 0.0500
34300 -1.430026 0.026486 0.0500
34400 -1.438835 0.022504 0.0500
34500 -1.438327 0.022550 0.0500
34600 -1.421119 0.031080 0.0500
34700 -1.403789 0.045751 0.0500
34800 -1.399721 0.049799 0.0500
34900 -1.417628 0.032399 0.0500
35000 -1.418666 0.031390 0.0500
35100 -1.401102 0.046714 0.0500
35200 -1.381914 0.073181 0.0500
35300 -1.385403 0.066033 0.0500
35400 -1.391444 0.056086 0.0500
35500 -1.376491 0.078581 0.0500
35600 -1.365224 0.098233 0.0500
35700 -1.389581 0.055172 0.0500
35800 -1.398381 0.044119 0.0500
35900 -1.375823 0.074031 0.0500
36000 -1.368647 0.085039 0.0500
36100 -1.389113 0.052047 0.0500
36200 -1.394491 0.045231 0.0500
36300 -1.363176 0.091086 0.0500
36400 -1.347936 0.119063 0.0500
36500 -1.383869 0.054545 0.0500
36600 -1.393062 0.043556 0.0500
36700 -1.364451 0.081745 0.0500
36800 -1.360229 0.087224 0.0500
36900 -1.384073 0.050612 0.0500
37000 -1.381549 0.052820 0.0500
37100 -1.359078 0.084915 0.0500
37200 -1.359199 0.082718 0.0500
37300 -1.382766 0.048560 0.0500
37400 -1.393432 0.037941 0.0500
37500 -1.389542 0.040839 0.0500
37600 -1.392839 0.037591 0.0500
37700 -1.412513 0.025099 0.0500
37800 -1.425510 0.020137 0.0500
37900 -1.420995 0.021455 0.0500
38000 -1.409720 0.025945 0.0500
38100 -1.413205 0.024161 0.0500
38200 -1.428774 0.018758 0.0500
38300 -1.425302 0.019596 0.0500
38400 -1.408025 0.026158 0.0500
38500 -1.401175 0.029775 0.0500
38600 -1.412817 0.023554 0.0500
38700 -1.427678 0.018461 0.0500
38800 -1.416382 0.021869 0.0500
38900 -1.388943 0.037897 0.0500
39000 -1.398184 0.030605 0.0500
39100 -1.431441 0.017132 0.0500
39200 -1.436580 0.016075 0.0500
39300 -1.407789 0.024766 0.0500
39400 -1.397698 0.030236 0.0500
39500 -1.421006 0.019363 0.0500
39600 -1.442904 0.014822 0.0500
39700 -1.425665 0.017907 0.0500
39800 -1.393022 0.032844 0.0500
39900 -1.394334 0.031605 0.0500
40000 -1.429721 0.016642 0.0500
40100 -1.446210 0.014108 0.0500
40200 -1.415243 0.020489 0.0500
40300 -1.379292 0.043978 0.0500
40400 -1.402319 0.025785 0.0500
40500 -1.450459 0.013495 0.0500
40600 -1.461461 0.012892 0.0500
40700 -1.435224 0.015109 0.0500
40800 -1.416182 0.019541 0.0500
40900 -1.445360 0.013709 0.0500
41000 -1.489863 0.012955 0.0500
41100 -1.488236 0.012852 0.0500
41200 -1.464436 0.012557 0.0500
41300 -1.469219 0.012456 0.0500
41400 -1.504238 0.013407 0.0500
41500 -1.511926 0.013752 0.0500
