# step cv h sig
16800 -1.213603 0.062932 0.0500
16900 -1.190417 0.069966 0.0500
17000 -1.166760 0.076878 0.0500
17100 -1.143612 0.085929 0.0500
17200 -1.128045 0.094302 0.0500
17300 -1.117734 0.100661 0.0500
17400 -1.117733 0.097869 0.0500
17500 -1.125867 0.088570 0.0500
17600 -1.133953 0.081107 0.0500
17700 -1.134661 0.078887 0.0500
17800 -1.130181 0.079801 0.0500
17900 -1.125620 0.081031 0.0500
18000 -1.121898 0.081899 0.0500
18100 -1.117499 0.083513 0.0500
18200 -1.114006 0.084574 0.0500
18300 -1.110609 0.085700 0.0500
18400 -1.104450 0.089851 0.0500
18500 -1.096916 0.096227 0.0500
18600 -1.089711 0.102938 0.0500
18700 -1.080795 0.112754 0.0500
18800 -1.067907 0.129675 0.0500
18900 -1.055190 0.146304 0.0500
19000 -1.045174 0.156808 0.0500
19100 -1.046862 0.147460 0.0500
19200 -1.051387 0.134773 0.0500
19300 -1.060366 0.117271 0.0500
19400 -1.066260 0.105964 0.0500
19500 -1.059797 0.110930 0.0500
19600 -1.044986 0.127299 0.0500
19700 -1.034547 0.137426 0.0500
19800 -1.033414 0.133807 0.0500
19900 -1.041457 0.118465 0.0500
20000 -1.045852 0.109363 0.0500
20100 -1.048199 0.103449 0.0500
20200 -1.061610 0.087402 0.0500
20300 -1.080859 0.071236 0.0500
20400 -1.102111 0.060029 0.0500
20500 -1.122812 0.054417 0.0500
20600 -1.135121 0.052787 0.0500
20700 -1.134319 0.052029 0.0500
20800 -1.119807 0.052504 0.0500
20900 -1.086690 0.062847 0.0500
21000 -1.030336 0.115077 0.0500
21100 -0.961840 0.207872 0.0500
21200 -0.906025 0.229089 0.0500
21300 -0.882545 0.221372 0.0500
21400 -0.902774 0.203829 0.0500
21500 -0.959757 0.182064 0.0500
21600 -1.021552 0.116248 0.0500
21700 -1.061270 0.074689 0.0500
21800 -1.074586 0.064542 0.0500
21900 -1.063961 0.069991 0.0500
22000 -1.039464 0.088958 0.0500
22100 -1.005072 0.125098 0.0500
22200 -0.970808 0.156170 0.0500
22300 -0.954293 0.160884 0.0500
22400 -0.963190 0.148451 0.0500
22500 -0.984716 0.127401 0.0500
22600 -1.013179 0.100086 0.0500
22700 -1.042029 0.075854 0.0500
22800 -1.061813 0.062965 0.0500
22900 -1.065003 0.060367 0.0500
23000 -1.049078 0.067608 0.0500
23100 -1.022225 0.084882 0.0500
23200 -0.985595 0.113772 0.0500
23300 -0.946940 0.140312 0.0500
23400 -0.923896 0.150954 0.0500
23500 -0.931159 0.139886 0.0500
23600 -0.969466 0.112414 0.0500
23700 -1.013389 0.082759 0.0500
23800 -1.047345 0.062593 0.0500
23900 -1.064144 0.054927 0.0500
24000 -1.065891 0.053519 0.0500
24100 -1.059428 0.054911 0.0500
24200 -1.047772 0.058707 0.0500
24300 -1.031009 0.066013 0.0500
24400 -1.013377 0.075254 0.0500
24500 -0.988832 0.089877 0.0500
24600 -0.962830 0.105032 0.0500
24700 -0.952395 0.108968 0.0500
24800 -0.952259 0.105788 0.0500
24900 -0.961341 0.097065 0.0500
25000 -0.967091 0.091182 0.0500
25100 -0.972472 0.086019 0.0500
25200 -0.977863 0.081289 0.0500
25300 -0.987631 0.074983 0.0500
25400 -0.995642 0.070056 0.0500
25500 -1.000433 0.066808 0.0500
25600 -1.009030 0.062419 0.0500
25700 -1.018663 0.058138 0.0500
25800 -1.029979 0.053889 0.0500
25900 -1.042262 0.050056 0.0500
26000 -1.043823 0.049020 0.0500
26100 -1.038160 0.049618 0.0500
26200 -1.030709 0.050784 0.0500
26300 -1.022309 0.052425 0.0500
26400 -1.015726 0.053718 0.0500
26500 -1.005182 0.056627 0.0500
26600 -0.993887 0.060338 0.0500
26700 -0.977747 0.067233 0.0500
26800 -0.958774 0.077783 0.0500
26900 -0.940728 0.090477 0.0500
27000 -0.937706 0.090924 0.0500
27100 -0.935662 0.090490 0.0500
27200 -0.926271 0.097232 0.0500
27300 -0.911752 0.110524 0.0500
27400 -0.898490 0.123561 0.0500
27500 -0.889831 0.130709 0.0500
27600 -0.886608 0.130259 0.0500
27700 -0.889626 0.121779 0.0500
27800 -0.892112 0.114733 0.0500
27900 -0.894733 0.108167 0.0500
28000 -0.894441 0.105259 0.0500
28100 -0.900345 0.096302 0.0500
28200 -0.903744 0.090677 0.0500
28300 -0.900764 0.091023 0.0500
28400 -0.884662 0.105158 0.0500
28500 -0.857594 0.138534 0.0500
28600 -0.833206 0.170163 0.0500
28700 -0.810558 0.192232 0.0500
28800 -0.792278 0.200631 0.0500
28900 -0.788890 0.192503 0.0500
29000 -0.806584 0.168042 0.0500
29100 -0.831224 0.139265 0.0500
29200 -0.856523 0.111865 0.0500
29300 -0.863850 0.102389 0.0500
29400 -0.851966 0.109193 0.0500
29500 -0.831117 0.123911 0.0500
29600 -0.807463 0.141453 0.0500
29700 -0.790847 0.152188 0.0500
29800 -0.775372 0.161711 0.0500
29900 -0.763869 0.166654 0.0500
30000 -0.756801 0.166466 0.0500
30100 -0.759857 0.155829 0.0500
30200 -0.773304 0.137328 0.0500
30300 -0.791734 0.119822 0.0500
30400 -0.813919 0.105810 0.0500
30500 -0.834331 0.095697 0.0500
30600 -0.846401 0.089221 0.0500
30700 -0.849496 0.086020 0.0500
30800 -0.852501 0.083025 0.0500
30900 -0.850679 0.081684 0.0500
31000 -0.846624 0.081087 0.0500
31100 -0.841742 0.080790 0.0500
31200 -0.834361 0.081402 0.0500
31300 -0.826191 0.082514 0.0500
31400 -0.814656 0.085527 0.0500
31500 -0.805515 0.088201 0.0500
31600 -0.796691 0.091433 0.0500
31700 -0.782106 0.100294 0.0500
31800 -0.758557 0.122429 0.0500
31900 -0.725569 0.163883 0.0500
32000 -0.699841 0.190589 0.0500
32100 -0.687771 0.193627 0.0500
32200 -0.693448 0.177916 0.0500
32300 -0.712459 0.150849 0.0500
32400 -0.738632 0.120325 0.0500
32500 -0.761184 0.098603 0.0500
32600 -0.782040 0.083774 0.0500
32700 -0.793099 0.077236 0.0500
32800 -0.789791 0.076815 0.0500
32900 -0.774009 0.082532 0.0500
33000 -0.755442 0.092756 0.0500
33100 -0.728438 0.114311 0.0500
33200 -0.706272 0.134288 0.0500
33300 -0.693013 0.144256 0.0500
33400 -0.696426 0.134800 0.0500
33500 -0.711955 0.114531 0.0500
33600 -0.730694 0.095935 0.0500
33700 -0.740850 0.086839 0.0500
33800 -0.742393 0.083867 0.0500
33900 -0.736232 0.085544 0.0500
34000 -0.719378 0.095400 0.0500
34100 -0.696430 0.114573 0.0500
34200 -0.678226 0.132661 0.0500
34300 -0.667229 0.142280 0.0500
34400 -0.660015 0.146398 0.0500
34500 -0.661630 0.138422 0.0500
34600 -0.671197 0.121744 0.0500
34700 -0.686735 0.102355 0.0500
34800 -0.705091 0.086305 0.0500
34900 -0.720145 0.076792 0.0500
35000 -0.739843 0.068757 0.0500
35100 -0.758840 0.063809 0.0500
35200 -0.773860 0.061162 0.0500
35300 -0.781803 0.059754 0.0500
35400 -0.776275 0.058994 0.0500
35500 -0.761209 0.059465 0.0500
35600 -0.740339 0.062766 0.0500
35700 -0.703790 0.078161 0.0500
35800 -0.660739 0.119234 0.0500
35900 -0.623391 0.169969 0.0500
36000 -0.606249 0.185224 0.0500
36100 -0.605249 0.177067 0.0500
36200 -0.622567 0.148344 0.0500
36300 -0.648902 0.113551 0.0500
36400 -0.672094 0.089644 0.0500
36500 -0.687736 0.077156 0.0500
36600 -0.690514 0.073992 0.0500
36700 -0.682721 0.076873 0.0500
36800 -0.669404 0.084266 0.0500
36900 -0.650239 0.099008 0.0500
37000 -0.618633 0.132515 0.0500
37100 -0.595316 0.157626 0.0500
37200 -0.594526 0.151814 0.0500
37300 -0.609445 0.128196 0.0500
37400 -0.632314 0.101193 0.0500
37500 -0.658864 0.079110 0.0500
37600 -0.686381 0.064847 0.0500
37700 -0.708914 0.058027 0.0500
37800 -0.721344 0.055291 0.0500
37900 -0.723549 0.054203 0.0500
38000 -0.715262 0.054403 0.0500
38100 -0.698722 0.056795 0.0500
38200 -0.668236 0.067544 0.0500
38300 -0.629925 0.094383 0.0500
38400 -0.602014 0.122157 0.0500
38500 -0.592863 0.129338 0.0500
38600 -0.600235 0.115963 0.0500
38700 -0.610348 0.101621 0.0500
38800 -0.624738 0.086243 0.0500
38900 -0.645448 0.070750 0.0500
39000 -0.674350 0.057612 0.0500
39100 -0.705373 0.050872 0.0500
39200 -0.737724 0.049185 0.0500
39300 -0.776468 0.051304 0.0500
39400 -0.804900 0.054664 0.0500
39500 -0.816043 0.055743 0.0500
39600 -0.813915 0.054516 0.0500
39700 -0.800422 0.051564 0.0500
39800 -0.774937 0.048050 0.0500
39900 -0.742292 0.046408 0.0500
40000 -0.703039 0.048584 0.0500
40100 -0.663753 0.058305 0.0500
40200 -0.625098 0.079786 0.0500
40300 -0.591089 0.112775 0.0500
40400 -0.563735 0.147685 0.0500
40500 -0.558219 0.149822 0.0500
40600 -0.559677 0.141613 0.0500
40700 -0.565191 0.128755 0.0500
40800 -0.560251 0.130576 0.0500
40900 -0.555966 0.131420 0.0500
41000 -0.560815 0.120688 0.0500
41100 -0.568472 0.108144 0.0500
41200 -0.568189 0.105215 0.0500
41300 -0.565667 0.104749 0.0500
41400 -0.557753 0.110266 0.0500
41500 -0.548039 0.118466 0.0500
41600 -0.537590 0.128231 0.0500
41700 -0.523061 0.144242 0.0500
41800 -0.507196 0.161651 0.0500
41900 -0.493960 0.172841 0.0500
42000 -0.492241 0.166896 0.0500
42100 -0.503533 0.145471 0.0500
42200 -0.518271 0.123090 0.0500
42300 -0.547170 0.093412 0.0500
42400 -0.578862 0.074094 0.0500
42500 -0.605634 0.064713 0.0500
42600 -0.622137 0.060084 0.0500
42700 -0.621502 0.059207 0.0500
42800 -0.604119 0.061933 0.0500
42900 -0.568579 0.073453 0.0500
43000 -0.523357 0.106911 0.0500
43100 -0.469404 0.171060 0.0500
43200 -0.424734 0.210892 0.0500
43300 -0.406539 0.211227 0.0500
43400 -0.421758 0.190026 0.0500
43500 -0.446989 0.164336 0.0500
43600 -0.476566 0.136136 0.0500
43700 -0.508855 0.106248 0.0500
43800 -0.531480 0.087246 0.0500
43900 -0.538485 0.080918 0.0500
44000 -0.530134 0.084098 0.0500
44100 -0.506435 0.098752 0.0500
44200 -0.462675 0.132332 0.0500
44300 -0.410445 0.171764 0.0500
44400 -0.371240 0.197684 0.0500
44500 -0.357208 0.198136 0.0500
44600 -0.365853 0.181191 0.0500
44700 -0.388357 0.158338 0.0500
44800 -0.414380 0.139896 0.0500
44900 -0.447538 0.122837 0.0500
45000 -0.483664 0.102633 0.0500
45100 -0.516698 0.082667 0.0500
45200 -0.530835 0.074311 0.0500
45300 -0.529868 0.073188 0.0500
45400 -0.513836 0.079038 0.0500
45500 -0.482213 0.094400 0.0500
45600 -0.456036 0.106147 0.0500
45700 -0.445174 0.108514 0.0500
45800 -0.436941 0.109311 0.0500
45900 -0.449481 0.100176 0.0500
46000 -0.474267 0.087044 0.0500
46100 -0.502278 0.074612 0.0500
46200 -0.527709 0.065486 0.0500
46300 -0.543490 0.060823 0.0500
46400 -0.559421 0.057380 0.0500
46500 -0.579178 0.054853 0.0500
46600 -0.597770 0.053455 0.0500
46700 -0.606103 0.052540 0.0500
46800 -0.607242 0.051759 0.0500
46900 -0.602021 0.051091 0.0500
47000 -0.595999 0.050492 0.0500
47100 -0.588670 0.050038 0.0500
47200 -0.576088 0.050177 0.0500
47300 -0.560742 0.051399 0.0500
47400 -0.544752 0.053899 0.0500
47500 -0.524915 0.058895 0.0500
47600 -0.509156 0.063792 0.0500
47700 -0.498364 0.067182 0.0500
47800 -0.488909 0.070157 0.0500
47900 -0.484035 0.071048 0.0500
48000 -0.483360 0.069963 0.0500
48100 -0.487003 0.066979 0.0500
48200 -0.493652 0.062976 0.0500
48300 -0.494083 0.061709 0.0500
48400 -0.492751 0.061168 0.0500
48500 -0.489119 0.061564 0.0500
48600 -0.483669 0.062778 0.0500
48700 -0.480597 0.063024 0.0500
48800 -0.486229 0.059567 0.0500
48900 -0.495646 0.055200 0.0500
49000 -0.496205 0.054176 0.0500
49100 -0.487565 0.056341 0.0500
49200 -0.477712 0.059506 0.0500
49300 -0.465613 0.064511 0.0500
49400 -0.457407 0.068063 0.0500
49500 -0.459139 0.065758 0.0500
49600 -0.464047 0.061868 0.0500
49700 -0.467060 0.059294 0.0500
49800 -0.469722 0.057077 0.0500
49900 -0.464770 0.058508 0.0500
50000 -0.452883 0.064099 0.0500
50100 -0.439216 0.072211 0.0500
50200 -0.422049 0.084971 0.0500
50300 -0.400786 0.104114 0.0500
50400 -0.386332 0.117195 0.0500
50500 -0.380541 0.120068 0.0500
50600 -0.388903 0.106947 0.0500
50700 -0.404760 0.088756 0.0500
50800 -0.422457 0.073086 0.0500
50900 -0.442927 0.059879 0.0500
51000 -0.460117 0.051884 0.0500
51100 -0.473645 0.047272 0.0500
51200 -0.476821 0.045939 0.0500
51300 -0.471766 0.046507 0.0500
51400 -0.464801 0.047780 0.0500
51500 -0.457030 0.049661 0.0500
51600 -0.442935 0.054828 0.0500
51700 -0.425122 0.064064 0.0500
51800 -0.400919 0.082100 0.0500
51900 -0.381580 0.100496 0.0500
52000 -0.381917 0.097327 0.0500
52100 -0.389929 0.086302 0.0500
52200 -0.396880 0.077851 0.0500
52300 -0.410162 0.066046 0.0500
52400 -0.429275 0.054194 0.0500
52500 -0.456103 0.044328 0.0500
52600 -0.490947 0.039299 0.0500
52700 -0.529101 0.039742 0.0500
52800 -0.570881 0.042698 0.0500
52900 -0.605385 0.045509 0.0500
53000 -0.617241 0.045953 0.0500
53100 -0.603129 0.044176 0.0500
53200 -0.574675 0.041284 0.0500
53300 -0.536410 0.038570 0.0500
53400 -0.499954 0.037560 0.0500
53500 -0.468844 0.040048 0.0500
53600 -0.451035 0.043622 0.0500
53700 -0.441092 0.046289 0.0500
53800 -0.436885 0.047273 0.0500
53900 -0.435251 0.047299 0.0500
54000 -0.438399 0.045470 0.0500
54100 -0.440739 0.044067 0.0500
54200 -0.444894 0.042194 0.0500
54300 -0.459063 0.038261 0.0500
54400 -0.490773 0.034929 0.0500
54500 -0.538837 0.036977 0.0500
54600 -0.588436 0.041131 0.0500
54700 -0.622452 0.044219 0.0500
54800 -0.638526 0.044907 0.0500
54900 -0.634481 0.044093 0.0500
55000 -0.612480 0.041772 0.0500
55100 -0.584867 0.038953 0.0500
55200 -0.555237 0.036627 0.0500
55300 -0.533660 0.035082 0.0500
55400 -0.518861 0.034067 0.0500
55500 -0.512633 0.033540 0.0500
55600 -0.520286 0.033487 0.0500
55700 -0.537402 0.034037 0.0500
55800 -0.552123 0.034649 0.0500
55900 -0.564238 0.035201 0.0500
56000 -0.572413 0.035528 0.0500
56100 -0.572769 0.035208 0.0500
56200 -0.582621 0.035776 0.0500
56300 -0.587538 0.035923 0.0500
56400 -0.593085 0.036172 0.0500
56500 -0.601526 0.036810 0.0500
56600 -0.606350 0.037040 0.0500
56700 -0.605378 0.036536 0.0500
56800 -0.600945 0.035625 0.0500
56900 -0.591601 0.034258 0.0500
57000 -0.576870 0.032717 0.0500
57100 -0.563387 0.031711 0.0500
57200 -0.554220 0.031135 0.0500
57300 -0.551821 0.030809 0.0500
57400 -0.547143 0.030458 0.0500
57500 -0.539129 0.030119 0.0500
57600 -0.529516 0.029874 0.0500
57700 -0.531690 0.029614 0.0500
57800 -0.544181 0.029433 0.0500
57900 -0.564920 0.029872 0.0500
58000 -0.583572 0.031055 0.0500
58100 -0.593607 0.031927 0.0500
58200 -0.600340 0.032545 0.0500
58300 -0.603401 0.032691 0.0500
58400 -0.603254 0.032372 0.0500
58500 -0.604412 0.032250 0.0500
58600 -0.607550 0.032430 0.0500
58700 -0.608503 0.032282 0.0500
58800 -0.608128 0.031935 0.0500
58900 -0.599511 0.030453 0.0500
59000 -0.575417 0.028057 0.0500
59100 -0.545122 0.027453 0.0500
59200 -0.513389 0.028488 0.0500
59300 -0.482974 0.031021 0.0500
59400 -0.450243 0.037583 0.0500
59500 -0.418338 0.051259 0.0500
59600 -0.389592 0.073560 0.0500
59700 -0.359448 0.110240 0.0500
59800 -0.337947 0.140899 0.0500
59900 -0.329442 0.149072 0.0500
60000 -0.324465 0.150633 0.0500
60100 -0.318019 0.153882 0.0500
60200 -0.317293 0.148419 0.0500
60300 -0.321631 0.136583 0.0500
60400 -0.336915 0.112591 0.0500
60500 -0.353665 0.091274 0.0500
60600 -0.360309 0.082833 0.0500
60700 -0.351197 0.089315 0.0500
60800 -0.336214 0.102630 0.0500
60900 -0.327857 0.109315 0.0500
61000 -0.317718 0.118477 0.0500
61100 -0.304320 0.132386 0.0500
61200 -0.294888 0.140657 0.0500
61300 -0.288889 0.143569 0.0500
61400 -0.294472 0.130494 0.0500
61500 -0.312323 0.105260 0.0500
61600 -0.335288 0.082566 0.0500
61700 -0.352653 0.070005 0.0500
61800 -0.372151 0.059496 0.0500
61900 -0.390477 0.051541 0.0500
62000 -0.403432 0.046505 0.0500
62100 -0.406026 0.045103 0.0500
62200 -0.395562 0.047847 0.0500
62300 -0.379450 0.052930 0.0500
62400 -0.358544 0.061318 0.0500
62500 -0.337030 0.073169 0.0500
62600 -0.323598 0.082336 0.0500
62700 -0.300140 0.105348 0.0500
62800 -0.269972 0.145282 0.0500
62900 -0.233692 0.192077 0.0500
63000 -0.210294 0.206091 0.0500
63100 -0.211524 0.193553 0.0500
63200 -0.237782 0.160748 0.0500
63300 -0.275423 0.116514 0.0500
63400 -0.309898 0.082234 0.0500
63500 -0.326869 0.069336 0.0500
63600 -0.330434 0.066073 0.0500
63700 -0.318295 0.071850 0.0500
63800 -0.292891 0.089867 0.0500
63900 -0.262521 0.118083 0.0500
64000 -0.236685 0.141861 0.0500
64100 -0.222275 0.151159 0.0500
64200 -0.222501 0.144681 0.0500
64300 -0.232243 0.129928 0.0500
64400 -0.255670 0.106081 0.0500
64500 -0.276063 0.088458 0.0500
64600 -0.284383 0.081022 0.0500
64700 -0.282003 0.080649 0.0500
64800 -0.268497 0.087522 0.0500
64900 -0.245509 0.102700 0.0500
65000 -0.214372 0.129995 0.0500
65100 -0.182749 0.163924 0.0500
65200 -0.161907 0.182360 0.0500
65300 -0.148939 0.187621 0.0500
65400 -0.149151 0.177821 0.0500
65500 -0.161005 0.157845 0.0500
65600 -0.185443 0.130180 0.0500
65700 -0.219318 0.103313 0.0500
65800 -0.253780 0.083686 0.0500
65900 -0.274361 0.073316 0.0500
66000 -0.269899 0.073558 0.0500
66100 -0.237709 0.086181 0.0500
66200 -0.188925 0.115830 0.0500
66300 -0.131995 0.170193 0.0500
66400 -0.083706 0.210516 0.0500
66500 -0.056365 0.216086 0.0500
66600 -0.061648 0.200718 0.0500
66700 -0.091980 0.174902 0.0500
66800 -0.137586 0.141538 0.0500
66900 -0.181478 0.109246 0.0500
67000 -0.203238 0.094545 0.0500
67100 -0.200635 0.093313 0.0500
67200 -0.179625 0.102051 0.0500
67300 -0.150054 0.118559 0.0500
67400 -0.122955 0.134436 0.0500
67500 -0.102330 0.144459 0.0500
67600 -0.092721 0.145634 0.0500
67700 -0.095565 0.137849 0.0500
67800 -0.103212 0.127768 0.0500
67900 -0.109082 0.119936 0.0500
68000 -0.114547 0.113188 0.0500
68100 -0.117486 0.108299 0.0500
68200 -0.114295 0.106515 0.0500
68300 -0.111517 0.104691 0.0500
68400 -0.107488 0.103660 0.0500
68500 -0.100980 0.104265 0.0500
68600 -0.103299 0.099973 0.0500
68700 -0.113623 0.092562 0.0500
68800 -0.122914 0.087322 0.0500
68900 -0.128908 0.083931 0.0500
69000 -0.145496 0.080205 0.0500
69100 -0.166009 0.078219 0.0500
69200 -0.188941 0.076652 0.0500
69300 -0.205844 0.074581 0.0500
69400 -0.215372 0.072557 0.0500
69500 -0.211067 0.071339 0.0500
69600 -0.201867 0.070390 0.0500
69700 -0.198023 0.069200 0.0500
69800 -0.201356 0.067722 0.0500
69900 -0.199504 0.066535 0.0500
70000 -0.188317 0.065919 0.0500
70100 -0.169791 0.066274 0.0500
70200 -0.147290 0.068347 0.0500
70300 -0.124785 0.073303 0.0500
70400 -0.103588 0.082597 0.0500
70500 -0.078529 0.102431 0.0500
70600 -0.047604 0.140104 0.0500
70700 -0.017087 0.179324 0.0500
70800 -0.003650 0.187289 0.0500
70900 -0.013639 0.166270 0.0500
71000 -0.027746 0.142592 0.0500
71100 -0.040582 0.123122 0.0500
71200 -0.045264 0.114256 0.0500
71300 -0.039102 0.116713 0.0500
71400 -0.032624 0.119461 0.0500
71500 -0.023780 0.124716 0.0500
71600 -0.006830 0.139438 0.0500
71700 0.006586 0.150192 0.0500
71800 0.018825 0.159027 0.0500
71900 0.038448 0.176020 0.0500
72000 0.051314 0.182186 0.0500
72100 0.046501 0.168046 0.0500
72200 0.031883 0.145914 0.0500
72300 0.018627 0.128617 0.0500
72400 0.011792 0.118931 0.0500
72500 0.010710 0.114293 0.0500
72600 0.017089 0.115174 0.0500
72700 0.030837 0.122621 0.0500
72800 0.046014 0.133333 0.0500
72900 0.057843 0.141694 0.0500
73000 0.063863 0.143282 0.0500
73100 0.070913 0.146119 0.0500
73200 0.074008 0.143987 0.0500
73300 0.084346 0.150903 0.0500
73400 0.102771 0.167891 0.0500
73500 0.121012 0.182296 0.0500
73600 0.136761 0.190150 0.0500
